GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1304351318,20260416,202604,2026,2026.2904,USA,UNITED STATES,USA,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,0,193,193,19,4,-10.0,2,1,2,-2.9350104821803,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"West Virginia, United States",US,USWV,,38.468,-80.9696,WV,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260516001500,https://wjla.com/news/local/virginia-assault-firearm-ban-spanberger-gun-rights-law-suits-democrat-republican-semi-automatic-challenges-legal-youngkin-semi-automatic-weapons-advocates-opponents-restrictions-schools
1304351319,20260416,202604,2026,2026.2904,USA,UNITED STATES,USA,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,0,193,193,19,4,-10.0,2,1,2,-2.9350104821803,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"West Virginia, United States",US,USWV,,38.468,-80.9696,WV,2,"West Virginia, United States",US,USWV,,38.468,-80.9696,WV,20260516001500,https://wjla.com/news/local/virginia-assault-firearm-ban-spanberger-gun-rights-law-suits-democrat-republican-semi-automatic-challenges-legal-youngkin-semi-automatic-weapons-advocates-opponents-restrictions-schools
1304351320,20260416,202604,2026,2026.2904,USA,VIRGINIA,USA,,,,,,,,CVL,VOTER,,,,,,CVL,,,0,190,190,19,4,-10.0,3,3,3,0.94420600858369,2,"Louisiana, United States",US,USLA,,31.1801,-91.8749,LA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,20260516001500,https://www.wesh.com/article/supreme-court-rejects-virginia-redistricting-bid/71322692
1304351321,20260416,202604,2026,2026.2904,USA,VIRGINIA,USA,,,,,,,,CVL,VOTER,,,,,,CVL,,,1,190,190,19,4,-10.0,8,5,8,1.34574062055702,2,"Virginia, United States",US,USVA,,37.768,-78.2057,VA,3,"Virginia Supreme Court, Virginia, United States",US,USVA,,37.5396,-77.4358,1780743,3,"Virginia Supreme Court, Virginia, United States",US,USVA,,37.5396,-77.4358,1780743,20260516001500,https://mynorthwest.com/national/supreme-court-rejects-virginias-bid-to-restore-congressional-map-favoring-democrats/4238792
1304351322,20260416,202604,2026,2026.2904,USA,WASHINGTON,USA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,0356,035,03,1,7.0,10,1,10,-5.23560209424084,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Israel,IS,IS,,31.5,34.75,IS,1,Lebanon,LE,LE,,33.833333,35.833333,LE,20260516001500,http://www.arabherald.com/news/279053775/update-israel-lebanon-to-extend-ceasefire-for-45-days-us-state-department
1304351323,20260509,202605,2026,2026.3534,USA,UNITED STATES,USA,,,,,,,,,,,,,,,,,,0,173,173,17,4,-5.0,1,1,1,-9.10714285714285,3,"Nashville, Tennessee, United States",US,USTN,TN037,36.1659,-86.7844,1652484,0,,,,,,,,3,"Montgomery County, Tennessee, United States",US,USTN,,36.4834,-87.4833,1639777,20260516001500,https://www.mcall.com/2026/05/15/dalton-eatherly-courthouse-shooting-bond-set/
1304351324,20260509,202605,2026,2026.3534,USA,NASHVILLE,USA,,,,,,,,,,,,,,,,,,0,173,173,17,4,-5.0,4,1,4,-9.10714285714285,3,"Nashville, Tennessee, United States",US,USTN,TN037,36.1659,-86.7844,1652484,0,,,,,,,,3,"Nashville, Tennessee, United States",US,USTN,TN037,36.1659,-86.7844,1652484,20260516001500,https://www.mcall.com/2026/05/15/dalton-eatherly-courthouse-shooting-bond-set/
1304351325,20260509,202605,2026,2026.3534,USA,UNITED STATES,USA,,,,,,,,GOV,PRINCE,,,,,,GOV,,,0,192,192,19,4,-9.5,2,1,2,1.95804195804196,3,"Montecito, California, United States",US,USCA,CA083,34.4367,-119.632,1661052,4,"Mafraq, Jordan (general), Jordan",JO,JO00,65730,32.3429,36.208,-970220,3,"Montecito, California, United States",US,USCA,CA083,34.4367,-119.632,1661052,20260516001500,https://www.dailymail.com/news/article-15822367/Meghan-surprise-visit-Switzerland-stronger-online-protecting-children.html
1304351326,20260509,202605,2026,2026.3534,USA,UNITED STATES,USA,,,,,,,,GOV,PRINCE,,,,,,GOV,,,0,192,192,19,4,-9.5,6,1,6,1.95804195804196,3,"Montecito, California, United States",US,USCA,CA083,34.4367,-119.632,1661052,3,"Montecito, California, United States",US,USCA,CA083,34.4367,-119.632,1661052,3,"Montecito, California, United States",US,USCA,CA083,34.4367,-119.632,1661052,20260516001500,https://www.dailymail.com/news/article-15822367/Meghan-surprise-visit-Switzerland-stronger-online-protecting-children.html
1304351327,20260509,202605,2026,2026.3534,USA,UNITED STATES,USA,,,,,,,,JOR,JORDAN,JOR,,,,,,,,0,192,192,19,4,-9.5,2,1,2,1.95804195804196,1,Jordan,JO,JO,,31,36,JO,1,Jordan,JO,JO,,31,36,JO,1,Jordan,JO,JO,,31,36,JO,20260516001500,https://www.dailymail.com/news/article-15822367/Meghan-surprise-visit-Switzerland-stronger-online-protecting-children.html
1304351328,20260516,202605,2026,2026.3726,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,051,051,05,1,3.4,3,1,3,3.92156862745098,0,,,,,,,,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260516001500,https://www.myk104.com/rihanna-chance-the-rapper-idris-elba-make-time100-philanthropy-list/
1304351329,20260516,202605,2026,2026.3726,,,,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,051,051,05,1,3.4,2,1,2,3.92156862745098,0,,,,,,,,1,Jamaica,JM,JM,,18.25,-77.5,JM,1,Jamaica,JM,JM,,18.25,-77.5,JM,20260516001500,https://www.myk104.com/rihanna-chance-the-rapper-idris-elba-make-time100-philanthropy-list/
1304351330,20260516,202605,2026,2026.3726,,,,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,1,042,042,04,1,1.9,10,1,10,4.85175202156335,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260516001500,https://www.smh.com.au/culture/art-and-design/how-a-governor-s-hidden-passion-took-flight-on-a-twin-engine-plane-to-remote-australia-20260513-p5zw80.html
1304351331,20260516,202605,2026,2026.3726,,,,,,,,,,,AUS,VICTORIA,AUS,,,,,,,,1,042,042,04,1,1.9,10,1,10,-7.36196319018405,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260516001500,https://vicnews.com/2026/05/15/victoria-radio-host-facing-2-child-luring-charges-to-go-to-trial-in-2027/
1304351332,20260516,202605,2026,2026.3726,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,043,043,04,1,2.8,2,1,2,4.85175202156335,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260516001500,https://www.smh.com.au/culture/art-and-design/how-a-governor-s-hidden-passion-took-flight-on-a-twin-engine-plane-to-remote-australia-20260513-p5zw80.html
1304351333,20260516,202605,2026,2026.3726,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,052,052,05,1,3.5,2,1,2,-0.29806259314456,0,,,,,,,,4,"Townsville, Queensland, Australia",AS,AS04,40197,-19.2664,146.806,-1605526,4,"White Mountains National Park, Queensland, Australia",AS,AS04,40197,-20.5432,145.051,11359294,20260516001500,https://www.abc.net.au/news/2026-05-16/first-nations-father-teaches-gudjal-language-to-his-sons/106614780
1304351334,20260516,202605,2026,2026.3726,,,,,,,,,,,AUTEDU,VIENNA,AUT,,,,,EDU,,,0,042,042,04,1,1.9,10,1,10,-2.24299065420561,0,,,,,,,,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,20260516001500,https://www.jpost.com/diaspora/article-896339
1304351335,20260516,202605,2026,2026.3726,,,,,,,,,,,BEL,BELGIUM,BEL,,,,,,,,0,080,080,08,2,5.0,10,1,10,-1.51515151515152,0,,,,,,,,1,Belgium,BE,BE,,50.833333,4,BE,1,Belgium,BE,BE,,50.833333,4,BE,20260516001500,https://www.myspiritfm.com/News?view=post&blogid=Catholic%2DNews&articleid=298829
1304351336,20260516,202605,2026,2026.3726,,,,,,,,,,,BUS,BANK,,,,,,BUS,,,1,020,020,02,1,3.0,10,1,10,-3.23809523809524,0,,,,,,,,1,Malaysia,MY,MY,,2.5,112.5,MY,1,Malaysia,MY,MY,,2.5,112.5,MY,20260516001500,https://www.freemalaysiatoday.com/category/nation/2026/05/16/scam-victim-asks-why-banks-bnm-allowed-transactions-to-flagged-accounts
1304351337,20260516,202605,2026,2026.3726,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,042,042,04,1,1.9,3,1,3,-1.30841121495327,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260516001500,https://www.independent.co.uk/news/world/americas/us-politics/eric-trump-ms-now-china-trip-b2977685.html
1304351338,20260516,202605,2026,2026.3726,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,1,050,050,05,1,3.5,10,1,10,-3.06513409961686,0,,,,,,,,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20260516001500,https://www.wandtv.com/news/statehouse/il-senate-passes-auto-insurance-reform-bill-sends-plan-to-house/article_fbb0cc54-368a-472e-b652-89cd02877532.html
1304351339,20260516,202605,2026,2026.3726,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,051,051,05,1,3.4,2,1,2,0.35242290748898,0,,,,,,,,3,"Palm Coast, Florida, United States",US,USFL,,29.585,-81.2078,295049,3,"Palm Coast, Florida, United States",US,USFL,,29.585,-81.2078,295049,20260516001500,https://flaglerlive.com/flagler-beach-parking-bids/
1304351340,20260516,202605,2026,2026.3726,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,051,051,05,1,3.4,8,1,8,0.35242290748898,0,,,,,,,,3,"Flagler Beach, Florida, United States",US,USFL,,29.475,-81.127,307132,3,"Flagler Beach, Florida, United States",US,USFL,,29.475,-81.127,307132,20260516001500,https://flaglerlive.com/flagler-beach-parking-bids/
1304351341,20260516,202605,2026,2026.3726,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,060,060,06,2,6.0,5,1,5,3.03030303030303,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260516001500,https://www.southpeacenews.com/buchanan-family-foundation-honoured-by-high-prairie-school-division/
1304351342,20260516,202605,2026,2026.3726,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,0,112,112,11,3,-2.0,5,1,5,-3.42771982116245,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260516001500,https://thebusinessjournal.com/tech-ceos-summoned-to-congress-for-another-hearing-on-social-medias-risks-for-children-2/
1304351343,20260516,202605,2026,2026.3726,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,020,020,02,1,3.0,4,1,4,1.75763182238668,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260516001500,https://www.thewhig.com:443/news/southbridge-expansion-stalled
1304351344,20260516,202605,2026,2026.3726,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,036,036,03,1,4.0,4,1,4,1.75763182238668,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260516001500,https://www.thewhig.com:443/news/southbridge-expansion-stalled
1304351345,20260516,202605,2026,2026.3726,,,,,,,,,,,CAN,MONTREAL,CAN,,,,,,,,1,042,042,04,1,1.9,8,1,8,6.09418282548476,0,,,,,,,,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,20260516001500,https://hyperallergic.com/future-fair-is-a-big-artist-party/
1304351346,20260516,202605,2026,2026.3726,,,,,,,,,,,CHE,GENEVA,CHE,,,,,,,,1,043,043,04,1,2.8,10,1,10,1.95804195804196,0,,,,,,,,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,20260516001500,https://www.dailymail.com/news/article-15822367/Meghan-surprise-visit-Switzerland-stronger-online-protecting-children.html
1304351347,20260516,202605,2026,2026.3726,,,,,,,,,,,CHE,GENEVA,CHE,,,,,,,,1,060,060,06,2,6.0,5,1,5,2.83018867924529,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260516001500,https://www.artnews.com/art-news/news/are-blue-green-diamond-ring-sold-17-million-christies-geneva-1234785808/
1304351348,20260516,202605,2026,2026.3726,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,036,036,03,1,4.0,10,1,10,0.17391304347826,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260516001500,http://www.clevelandstar.com/news/279053691/global-times-the-world-looks-forward-to-china-and-the-us-jointly-accomplishing-more-major-practical-and-positive-things
1304351349,20260516,202605,2026,2026.3726,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,042,042,04,1,1.9,4,4,4,-1.77824540798016,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260516001500,https://www.wbaltv.com/article/trump-china-summit-white-house-return/71321011
1304351350,20260516,202605,2026,2026.3726,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,042,042,04,1,1.9,8,4,8,-1.77824540798016,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260516001500,https://www.wbaltv.com/article/trump-china-summit-white-house-return/71321011
1304351351,20260516,202605,2026,2026.3726,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,042,042,04,1,1.9,8,1,8,1.75438596491228,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260516001500,https://freerepublic.com/focus/f-bloggers/4379478/posts
1304351352,20260516,202605,2026,2026.3726,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,043,043,04,1,2.8,10,1,10,0.38535645472061,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260516001500,http://www.clevelandstar.com/news/279053689/global-times-keeping-giant-ship-of-china-us-relations-on-a-steady-course
1304351353,20260516,202605,2026,2026.3726,,,,,,,,,,,CHN,CHINESE,CHN,,,,,,,,0,046,046,04,1,7.0,2,1,2,-1.30841121495327,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260516001500,https://www.independent.co.uk/news/world/americas/us-politics/eric-trump-ms-now-china-trip-b2977685.html
1304351354,20260516,202605,2026,2026.3726,,,,,,,,,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,0,120,120,12,3,-4.0,2,1,2,-0.87399854333576,0,,,,,,,,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20260516001500,https://www.independent.co.uk/news/world/americas/us-politics/trump-china-xi-jinping-news-live-updates-b2977679.html
1304351355,20260516,202605,2026,2026.3726,,,,,,,,,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,0,120,120,12,3,-4.0,18,1,10,-0.87399854333576,0,,,,,,,,4,"Republic Of China, Taiwan (general), Taiwan",TW,TW00,13277,24,121,-2637939,4,"Republic Of China, Taiwan (general), Taiwan",TW,TW00,13277,24,121,-2637939,20260516001500,https://www.independent.co.uk/news/world/americas/us-politics/trump-china-xi-jinping-news-live-updates-b2977679.html
1304351356,20260516,202605,2026,2026.3726,,,,,,,,,,,COL,COLOMBIA,COL,,,,,,,,1,195,195,19,4,-10.0,10,1,10,-8.08510638297872,0,,,,,,,,4,"Cartagena, Bolír, Colombia",CO,CO35,13503,10.3997,-75.5144,-579943,4,"Cartagena, Bolír, Colombia",CO,CO35,13503,10.3997,-75.5144,-579943,20260516001500,https://www.yahoo.com/news/articles/coast-guard-stops-boats-holding-140211335.html
1304351357,20260516,202605,2026,2026.3726,,,,,,,,,,,COP,POLICE CHIEF,,,,,,COP,,,1,040,040,04,1,1.0,10,1,6,-5.11182108626198,0,,,,,,,,3,"Parkersburg, West Virginia, United States",US,USWV,WV107,39.2667,-81.5615,1544587,3,"Parkersburg, West Virginia, United States",US,USWV,WV107,39.2667,-81.5615,1544587,20260516001500,https://www.newsandsentinel.com/news/community-news/2026/05/preston-pierce-indicted-in-gretchen-fleming-disappearance-case-2/
1304351358,20260516,202605,2026,2026.3726,,,,,,,,,,,COP,LAW ENFORCEMENT OFFICER,,,,,,COP,,,0,046,046,04,1,7.0,1,1,1,-5.90062111801242,0,,,,,,,,4,"Skopje, Macedonia (general), Macedonia",MK,MK00,27270,42,21.4333,-95841,4,"Skopje, Macedonia (general), Macedonia",MK,MK00,27270,42,21.4333,-95841,20260516001500,https://www.jpost.com/international/article-896335
1304351359,20260516,202605,2026,2026.3726,,,,,,,,,,,COP,LAW ENFORCEMENT OFFICER,,,,,,COP,,,0,046,046,04,1,7.0,4,1,4,-5.90062111801242,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260516001500,https://www.jpost.com/international/article-896335
1304351360,20260516,202605,2026,2026.3726,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,1,173,173,17,4,-5.0,3,1,3,-7.25552050473186,0,,,,,,,,3,"Volusia, Florida, United States",US,USFL,FL127,29.1686,-81.5209,306545,3,"Volusia, Florida, United States",US,USFL,FL127,29.1686,-81.5209,306545,20260516001500,https://www.fox35orlando.com/news/florida-sheriff-viral-door-kick-challenge-stop-it-cause-you-could-get-shot
1304351361,20260516,202605,2026,2026.3726,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,1,173,173,17,4,-5.0,1,1,1,-7.25552050473186,0,,,,,,,,3,"Volusia, Florida, United States",US,USFL,FL127,29.1686,-81.5209,306545,3,"Volusia County, Florida, United States",US,USFL,,29.0836,-81.2081,306921,20260516001500,https://www.fox35orlando.com/news/florida-sheriff-viral-door-kick-challenge-stop-it-cause-you-could-get-shot
1304351362,20260516,202605,2026,2026.3726,,,,,,,,,,,COP,DEPUTIES,,,,,,COP,,,1,173,173,17,4,-5.0,1,1,1,-7.25552050473186,0,,,,,,,,3,"Volusia County, Florida, United States",US,USFL,,29.0836,-81.2081,306921,3,"Volusia County, Florida, United States",US,USFL,,29.0836,-81.2081,306921,20260516001500,https://www.fox35orlando.com/news/florida-sheriff-viral-door-kick-challenge-stop-it-cause-you-could-get-shot
1304351363,20260516,202605,2026,2026.3726,,,,,,,,,,,CUB,CUBAN,CUB,,,,,,,,1,052,052,05,1,3.5,8,1,8,-5.74712643678161,0,,,,,,,,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20260516001500,https://attackofthefanboy.com/politics/cubas-top-diplomat-draws-line-on-the-sand-about-non-negotiables-as-the-island-nation-braces-for-us-invasion/
1304351364,20260516,202605,2026,2026.3726,,,,,,,,,,,CUB,CUBA,CUB,,,,,,,,1,052,052,05,1,3.5,2,1,2,-5.74712643678161,0,,,,,,,,1,Cuba,CU,CU,,22,-79.5,CU,1,Cuba,CU,CU,,22,-79.5,CU,20260516001500,https://attackofthefanboy.com/politics/cubas-top-diplomat-draws-line-on-the-sand-about-non-negotiables-as-the-island-nation-braces-for-us-invasion/
