GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1302247570,20260504,202605,2026,2026.3397,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,051,051,05,1,3.4,10,2,10,2.87141073657928,0,,,,,,,,4,"Cessnock, New South Wales, Australia",AS,AS02,5096,-32.8321,151.356,-1565008,4,"Cessnock, New South Wales, Australia",AS,AS02,5096,-32.8321,151.356,-1565008,20260504001500,https://www.dungogchronicle.com.au/story/9237340/cirrus-aircraft-and-matt-hall-support-plans-for-a-220-million-us-style-airpark-at-cessnock/
1302247571,20260504,202605,2026,2026.3397,,,,,,,,,,,AUS,VICTORIA,AUS,,,,,,,,1,051,051,05,1,3.4,5,1,5,2.89855072463768,0,,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260504001500,https://vicnews.com/2026/05/03/letter-federal-support-a-boost-for-victoria-tradespeople/
1302247572,20260504,202605,2026,2026.3397,,,,,,,,,,,BUS,PRODUCER,,,,,,BUS,,,0,030,030,03,1,4.0,1,1,1,2.61904761904762,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260504001500,https://kyma.com/play/entertainment/2026/05/03/sag-aftra-and-amptp-reach-tentative-agreement-2/
1302247573,20260504,202605,2026,2026.3397,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,1,045,045,04,1,5.0,5,1,5,1.07692307692308,0,,,,,,,,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260504001500,https://www.wnd.com/2026/05/partnership-blueprint-americas-defense-industrial-renewal/
1302247574,20260504,202605,2026,2026.3397,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,140,140,14,3,-6.5,1,1,1,-3.66492146596858,0,,,,,,,,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20260504001500,https://www.wjfw.com/news/local/amidst-protests-outside-minocqua-brewing-company-owner-announces-run-for-governor/article_624405be-8e5a-4f40-a9f7-922028251828.html
1302247575,20260504,202605,2026,2026.3397,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,040,040,04,1,1.0,4,1,4,0.1293661060802,0,,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20260504001500,https://www.ckom.com/2026/05/03/regina-airport-eyes-ottawa-route-despite-rising-fuel-costs-higher-fares/
1302247576,20260504,202605,2026,2026.3397,,,,,,,,,,,COP,POLICE FORCE,,,,,,COP,,,1,040,040,04,1,1.0,6,1,6,2.367941712204,0,,,,,,,,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,18585,3.16667,101.7,-2403010,4,"Kuala Lumpur, Kuala Lumpur, Malaysia",MY,MY14,18585,3.16667,101.7,-2403010,20260504001500,https://www.thestar.com.my/news/nation/2026/05/04/a-life-of-secrecy-leaves-behind-a-legacy-of-service
1302247577,20260504,202605,2026,2026.3397,,,,,,,,,,,COP,POLICE FORCE,,,,,,COP,,,1,042,042,04,1,1.9,6,1,6,2.367941712204,0,,,,,,,,4,"Penang, Pulau Pinang, Malaysia",MY,MY09,37404,5.41123,100.335,-2403065,4,"Penang, Pulau Pinang, Malaysia",MY,MY09,37404,5.41123,100.335,-2403065,20260504001500,https://www.thestar.com.my/news/nation/2026/05/04/a-life-of-secrecy-leaves-behind-a-legacy-of-service
1302247578,20260504,202605,2026,2026.3397,,,,,,,,,,,COP,POLICE OFFICIALS,,,,,,COP,,,0,042,042,04,1,1.9,10,1,10,-6.14886731391586,0,,,,,,,,3,"Amarillo, Texas, United States",US,USTX,TX375,35.222,-101.831,1351066,3,"Amarillo, Texas, United States",US,USTX,TX375,35.222,-101.831,1351066,20260504001500,https://www.the-independent.com/news/world/americas/crime/texas-house-party-shooting-teenagers-dead-died-b2969766.html
1302247579,20260504,202605,2026,2026.3397,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,190,190,19,4,-10.0,1,1,1,-6.14886731391586,0,,,,,,,,3,"Amarillo, Texas, United States",US,USTX,TX375,35.222,-101.831,1351066,3,"Amarillo, Texas, United States",US,USTX,TX375,35.222,-101.831,1351066,20260504001500,https://www.the-independent.com/news/world/americas/crime/texas-house-party-shooting-teenagers-dead-died-b2969766.html
