GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1300938654,20250425,202504,2025,2025.3151,BUS,INDUSTRY,,,,,,BUS,,,CHNBUS,CHINESE,CHN,,,,,BUS,,,0,130,130,13,3,-4.4,6,1,6,-0.46403712296983,1,United States,US,US,,39.828175,-98.5795,US,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260425030000,https://www.carscoops.com/2026/04/ford-geely-us-talks/
1300938655,20250425,202504,2025,2025.3151,CHNBUS,CHINA,CHN,,,,,BUS,,,CHN,CHINESE,CHN,,,,,,,,0,130,130,13,3,-4.4,4,1,4,-0.46403712296983,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260425030000,https://www.carscoops.com/2026/04/ford-geely-us-talks/
1300938656,20260425,202604,2026,2026.3151,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,8,1,8,0.9557945041816,0,,,,,,,,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,20260425030000,https://www.muswellbrookchronicle.com.au/story/9232962/world-first-knitted-puffer-makes-runway-at-fashion-week/
1300938657,20260425,202604,2026,2026.3151,,,,,,,,,,,AUS,MELBOURNE,AUS,,,,,,,,0,051,051,05,1,3.4,6,1,6,1.32450331125827,0,,,,,,,,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,4,"Muswellbrook, New South Wales, Australia",AS,AS02,5096,-32.2612,150.89,-1590404,20260425030000,https://www.muswellbrookchronicle.com.au/story/9232959/crowds-unite-to-honour-anzac-service-and-sacrifice/
1300938658,20260425,202604,2026,2026.3151,,,,,,,,,,,AUS,MELBOURNE,AUS,,,,,,,,0,051,051,05,1,3.4,12,2,12,1.24198420538707,0,,,,,,,,4,"Oakleigh, Victoria, Australia",AS,AS07,5401,-37.9,145.1,-1592664,4,"Oakleigh, Victoria, Australia",AS,AS07,5401,-37.9,145.1,-1592664,20260425030000,https://www.goulburnpost.com.au/story/9232959/crowds-unite-to-honour-anzac-service-and-sacrifice/
1300938659,20260425,202604,2026,2026.3151,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,036,036,03,1,4.0,10,1,10,-2.5609756097561,0,,,,,,,,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260425030000,https://www.afar.com/magazine/chicago-ohare-to-cut-over-300-daily-flights-this-summer
1300938660,20260425,202604,2026,2026.3151,,,,,,,,,,,BUS,BUSINESS,,,,,,BUS,,,0,040,040,04,1,1.0,3,1,3,1.83058147882269,0,,,,,,,,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,20260425030000,https://www.afar.com/podcasts/unpacked/s5-e13-america-250-ukulele
1300938661,20260425,202604,2026,2026.3151,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,0231,023,02,1,3.4,4,1,4,4.34782608695652,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260425030000,https://stockhouse.com/companies/bullboard?symbol=v.tud&postid=36979248
1300938662,20260425,202604,2026,2026.3151,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,061,061,06,2,6.4,4,1,4,1.3986013986014,0,,,,,,,,4,"Smiths Falls, Ontario, Canada",CA,CA08,12663,44.9,-76.0167,-573786,4,"Smiths Falls, Ontario, Canada",CA,CA08,12663,44.9,-76.0167,-573786,20260425030000,https://stockhouse.com/companies/bullboard?symbol=t.weed&postid=36979243
1300938663,20260425,202604,2026,2026.3151,,,,,,,,,,,CHR,CHRISTIAN,,,,CHR,,,,,1,040,040,04,1,1.0,10,1,10,-1.81818181818182,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260425030000,https://whopam.com/2026/04/24/christian-county-pva-candidates-discuss-property-valuation-matters-at-forum/
