GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1307175397,20260527,202605,2026,2026.4027,CVL,IMMIGRANT,,,,,,CVL,,,BOL,BOLIVIA,BOL,,,,,,,,1,084,084,08,2,7.0,1,1,1,-4.32220039292731,3,"Cedar Rapids, Iowa, United States",US,USIA,IA113,42.0083,-91.6441,465941,3,"Cedar Rapids, Iowa, United States",US,USIA,,42.0083,-91.6441,465941,3,"Cedar Rapids, Iowa, United States",US,USIA,,42.0083,-91.6441,465941,20260603020000,https://www.kcrg.com/2026/06/02/bolivian-man-facing-deportation-congo-speaks-following-release-custody/
1307175398,20260527,202605,2026,2026.4027,GOV,ENERGY MINIST,,,,,,GOV,,,AUS,AUSTRALIAN,AUS,,,,,,,,0,071,071,07,2,7.4,8,1,8,0,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260603020000,https://www.perthnow.com.au/news/renters-could-save-2k-with-ev-technology-trial-report-finds-c-22376245
1307175399,20260527,202605,2026,2026.4027,LEG,SENATE,,,,,,LEG,,,,,,,,,,,,,0,010,010,01,1,0.0,3,1,3,-7.71929824561403,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,0,,,,,,,,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20260603020000,https://www.wglt.org/illinois/2026-06-02/durbin-duckworth-want-chicagos-top-federal-prosecutor-to-resign-over-botched-broadview-six-case
1307175400,20260527,202605,2026,2026.4027,LEG,SENATE,,,,,,LEG,,,USA,UNITED STATES,USA,,,,,,,,0,013,013,01,1,0.4,1,1,1,-7.71929824561403,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260603020000,https://www.wglt.org/illinois/2026-06-02/durbin-duckworth-want-chicagos-top-federal-prosecutor-to-resign-over-botched-broadview-six-case
1307175401,20260527,202605,2026,2026.4027,LEG,SENATE,,,,,,LEG,,,USA,UNITED STATES,USA,,,,,,,,0,013,013,01,1,0.4,1,1,1,-7.71929824561403,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20260603020000,https://www.wglt.org/illinois/2026-06-02/durbin-duckworth-want-chicagos-top-federal-prosecutor-to-resign-over-botched-broadview-six-case
1307175402,20260527,202605,2026,2026.4027,USA,IOWA,USA,,,,,,,,BOL,BOLIVIA,BOL,,,,,,,,1,084,084,08,2,7.0,5,1,5,-4.32220039292731,3,"Cedar Rapids, Iowa, United States",US,USIA,IA113,42.0083,-91.6441,465941,3,"Cedar Rapids, Iowa, United States",US,USIA,,42.0083,-91.6441,465941,3,"Cedar Rapids, Iowa, United States",US,USIA,,42.0083,-91.6441,465941,20260603020000,https://www.kcrg.com/2026/06/02/bolivian-man-facing-deportation-congo-speaks-following-release-custody/
1307175403,20260527,202605,2026,2026.4027,USA,IOWA,USA,,,,,,,,BOL,BOLIVIA,BOL,,,,,,,,1,084,084,08,2,7.0,4,1,4,-4.32220039292731,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,,42.0046,-93.214,IA,20260603020000,https://www.kcrg.com/2026/06/02/bolivian-man-facing-deportation-congo-speaks-following-release-custody/
1307175404,20260602,202606,2026,2026.4164,GOV,MINIST OF FINANCE,,,,,,GOV,,,BHSCVL,BAHAMA,BHS,,,,,CVL,,,1,010,010,01,1,0.0,2,1,2,-1.39275766016713,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,5747,26.4667,-77.0833,-1542701,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,5747,26.4667,-77.0833,-1542701,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,5747,26.4667,-77.0833,-1542701,20260603020000,https://www.thenassauguardian.com/news/halkitis-says-reports-of-vouchers-issued-to-voters-to-be-addressed/article_3e682b40-1c3c-4840-91a4-d53a093b2cd0.html
1307175405,20260602,202606,2026,2026.4164,GOV,MINIST OF FINANCE,,,,,,GOV,,,BHSCVL,BAHAMA,BHS,,,,,CVL,,,1,013,013,01,1,0.4,2,1,2,-1.39275766016713,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,5747,26.4667,-77.0833,-1542701,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,5747,26.4667,-77.0833,-1542701,4,"Abaco, Central Abaco, Bahamas, The",BF,BF37,5747,26.4667,-77.0833,-1542701,20260603020000,https://www.thenassauguardian.com/news/halkitis-says-reports-of-vouchers-issued-to-voters-to-be-addressed/article_3e682b40-1c3c-4840-91a4-d53a093b2cd0.html
1307175406,20260602,202606,2026,2026.4164,GOV,MINIST OF FINANCE,,,,,,GOV,,,BHSCVL,BAHAMA,BHS,,,,,CVL,,,1,120,120,12,3,-4.0,2,1,2,-1.39275766016713,5,"South Abaco, South Abaco, Bahamas, The",BF,BF50,5747,26.0469,-77.2436,11057051,5,"South Abaco, South Abaco, Bahamas, The",BF,BF50,5747,26.0469,-77.2436,11057051,5,"South Abaco, South Abaco, Bahamas, The",BF,BF50,5747,26.0469,-77.2436,11057051,20260603020000,https://www.thenassauguardian.com/news/halkitis-says-reports-of-vouchers-issued-to-voters-to-be-addressed/article_3e682b40-1c3c-4840-91a4-d53a093b2cd0.html
1307175407,20260602,202606,2026,2026.4164,LAB,UNIONS,,,,,,LAB,,,NGA,NIGERIAN,NGA,,,,,,,,1,082,082,08,2,5.0,10,1,10,-3.72670807453416,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20260603020000,https://thesun.ng/crude-output-oversight-duties-unaffected-as-nuprc-unions-suspend-strike/
1307175408,20260603,202606,2026,2026.4192,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,10,1,10,-0.71258907363421,0,,,,,,,,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,4,"Adelaide, South Australia, Australia",AS,AS05,5256,-34.9333,138.6,-1555188,20260603020000,https://theconversation.com/hansons-gas-policy-follows-the-far-right-playbook-attack-elites-and-push-for-drilling-283763
1307175409,20260603,202606,2026,2026.4192,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,10,1,10,6.05652759084791,0,,,,,,,,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20260603020000,https://beat.com.au/picasso-dali-and-degas-iconic-works-by-some-of-historys-greatest-artists-arrive-in-shepparton/
1307175410,20260603,202606,2026,2026.4192,,,,,,,,,,,AUS,AUSTRALIAN,AUS,,,,,,,,1,042,042,04,1,1.9,16,1,8,6.05652759084791,0,,,,,,,,4,"Shepparton, Victoria, Australia",AS,AS07,5381,-36.3805,145.399,-1600331,4,"Shepparton, Victoria, Australia",AS,AS07,5381,-36.3805,145.399,-1600331,20260603020000,https://beat.com.au/picasso-dali-and-degas-iconic-works-by-some-of-historys-greatest-artists-arrive-in-shepparton/
1307175411,20260603,202606,2026,2026.4192,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,2,1,2,6.05652759084791,0,,,,,,,,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,5,"Auckland, Auckland, New Zealand",NZ,NZE7,22379,-36.75,174.583,11483124,20260603020000,https://beat.com.au/picasso-dali-and-degas-iconic-works-by-some-of-historys-greatest-artists-arrive-in-shepparton/
1307175412,20260603,202606,2026,2026.4192,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,0,013,013,01,1,0.4,10,1,10,6.25,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260603020000,https://wtaq.com/2026/06/02/135-more-beagles-freed-from-dane-county-breeding-and-research-facility-amid-rescue-effort/
1307175413,20260603,202606,2026,2026.4192,,,,,,,,,,,BUS,INVESTOR,,,,,,BUS,,,0,042,042,04,1,1.9,5,1,5,-0.43010752688172,0,,,,,,,,4,"Ikeja, Lagos, Nigeria",NI,NI05,191295,6.59422,3.33748,-2011499,4,"Ikeja, Lagos, Nigeria",NI,NI05,191295,6.59422,3.33748,-2011499,20260603020000,https://thesun.ng/ngx-loses-n1-81trn-despite-faster-trade-settlement/
1307175414,20260603,202606,2026,2026.4192,,,,,,,,,,,BUS,INDUSTRY,,,,,,BUS,,,0,042,042,04,1,1.9,6,1,6,-8.09595202398805,0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20260603020000,https://www.cairnspost.com.au/entertainment/celebrity-life/actor-who-stabbed-ex-sentenced-to-32-years-in-prison/news-story/2665483cecca86f13a5a41bc47fbb217?nk=65bdc8f1f624141edafd477f55cb1fc7-1780451212
1307175415,20260603,202606,2026,2026.4192,,,,,,,,,,,BUS,INVESTOR,,,,,,BUS,,,1,061,061,06,2,6.4,10,1,10,-4.70588235294117,0,,,,,,,,3,"Cook County, Illinois, United States",US,USIL,,41.8334,-87.8501,1784766,3,"Cook County, Illinois, United States",US,USIL,,41.8334,-87.8501,1784766,20260603020000,https://therealdeal.com/chicago/2026/06/02/new-illinois-bill-helps-homeowners-at-risk-over-property-tax/
1307175416,20260603,202606,2026,2026.4192,,,,,,,,,,,BUS,COMPANY,,,,,,BUS,,,1,125,125,12,3,-5.0,10,1,10,1.43589743589744,0,,,,,,,,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260603020000,https://stockhouse.com/news/press-releases/2026/06/02/hgv-announces-pricing-of-secondary-public-offering-of-common-stock-and
1307175417,20260603,202606,2026,2026.4192,,,,,,,,,,,CHE,SWITZERLAND,CHE,,,,,,,,0,043,043,04,1,2.8,2,1,2,-0.79247152055473,0,,,,,,,,4,"Zurich, ZüSZ, Switzerland",SZ,SZ25,26310,47.3667,8.55,-2554935,4,"Zurich, ZüSZ, Switzerland",SZ,SZ25,26310,47.3667,8.55,-2554935,20260603020000,https://artdaily.com/news/196705/Rosa-Barba-wins-Zurich-Art-Prize-2026-and-opens-solo-exhibition-Thick-Harmonies
1307175418,20260603,202606,2026,2026.4192,,,,,,,,,,,COL,BARRANQUILLA,COL,,,,,,,,0,036,036,03,1,4.0,5,1,5,-1.24777183600713,0,,,,,,,,4,"Barranquilla, Atláico, Colombia",CO,CO04,13475,10.9639,-74.7964,-578007,4,"Barranquilla, Atláico, Colombia",CO,CO04,13475,10.9639,-74.7964,-578007,20260603020000,https://www.cbc.bb/news/international-news/colombian-presidency-goes-to-runoff-election-that-could-redefine-relations-with-the-us/
1307175419,20260603,202606,2026,2026.4192,,,,,,,,,,,COL,BARRANQUILLA,COL,,,,,,,,0,036,036,03,1,4.0,3,1,3,-1.24777183600713,0,,,,,,,,4,"Espriella, NariñO, Colombia",CO,CO20,18585,1.43333,-77.4167,-584657,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260603020000,https://www.cbc.bb/news/international-news/colombian-presidency-goes-to-runoff-election-that-could-redefine-relations-with-the-us/
1307175420,20260603,202606,2026,2026.4192,,,,,,,,,,,COL,BARRANQUILLA,COL,,,,,,,,0,051,051,05,1,3.4,7,1,7,-1.24777183600713,0,,,,,,,,4,"Barranquilla, Atláico, Colombia",CO,CO04,13475,10.9639,-74.7964,-578007,4,"Barranquilla, Atláico, Colombia",CO,CO04,13475,10.9639,-74.7964,-578007,20260603020000,https://www.cbc.bb/news/international-news/colombian-presidency-goes-to-runoff-election-that-could-redefine-relations-with-the-us/
1307175421,20260603,202606,2026,2026.4192,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,042,042,04,1,1.9,5,1,5,-2.98507462686567,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260603020000,https://www.rawstory.com/bakersfield/
1307175422,20260603,202606,2026,2026.4192,,,,,,,,,,,COP,PRISON,,,,,,COP,,,0,042,042,04,1,1.9,4,1,4,2.40349599417334,0,,,,,,,,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20260603020000,https://www.wglt.org/local-news/2026-06-02/you-dont-forget-your-friends-summit-of-hope-in-bloomington-gives-community-members-a-2nd-chance
1307175423,20260603,202606,2026,2026.4192,,,,,,,,,,,COP,PRISON,,,,,,COP,,,0,042,042,04,1,1.9,1,1,1,2.40349599417334,0,,,,,,,,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20260603020000,https://www.wglt.org/local-news/2026-06-02/you-dont-forget-your-friends-summit-of-hope-in-bloomington-gives-community-members-a-2nd-chance
1307175424,20260603,202606,2026,2026.4192,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,080,080,08,2,5.0,5,1,5,-8.54700854700855,0,,,,,,,,4,"Songgang-Dong, Taejon-gwangyoksi, South Korea",KS,KS19,24986,36.4311,127.384,10357159,4,"Songgang-Dong, Taejon-gwangyoksi, South Korea",KS,KS19,24986,36.4311,127.384,10357159,20260603020000,https://www.koreaherald.com/article/10762775
1307175425,20260603,202606,2026,2026.4192,,,,,,,,,,,CVL,HIKER,,,,,,CVL,,,1,014,014,01,1,0.0,10,1,10,-0.28169014084507,0,,,,,,,,4,"Kyoto, Kyoto, Japan",JA,JA22,35033,35,135.75,-235402,4,"Kyoto, Kyoto, Japan",JA,JA22,35033,35,135.75,-235402,20260603020000,https://www.ibtimes.co.uk/international-search-missing-american-student-japan-1800445
1307175426,20260603,202606,2026,2026.4192,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,040,040,04,1,1.0,3,1,3,-1.2539184952978,0,,,,,,,,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,20260603020000,https://therealdeal.com/texas/2026/06/02/abandoned-hospital-in-oak-cliff-to-get-local-helmed-makeover/
1307175427,20260603,202606,2026,2026.4192,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,040,040,04,1,1.0,10,1,10,-2.67527675276753,0,,,,,,,,1,Brazil,BR,BR,,-10,-55,BR,1,Brazil,BR,BR,,-10,-55,BR,20260603020000,https://theconversation.com/indigenous-digital-colonisation-how-the-internet-is-affecting-the-lives-of-indigenous-peoples-in-the-amazon-284267
1307175428,20260603,202606,2026,2026.4192,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,042,042,04,1,1.9,4,1,4,2.40349599417334,0,,,,,,,,3,"Bloomington, Illinois, United States",US,USIL,IL113,40.4842,-88.9937,404579,3,"Bloomington, Illinois, United States",US,USIL,IL113,40.4842,-88.9937,404579,20260603020000,https://www.wglt.org/local-news/2026-06-02/you-dont-forget-your-friends-summit-of-hope-in-bloomington-gives-community-members-a-2nd-chance
1307175429,20260603,202606,2026,2026.4192,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,042,042,04,1,1.9,3,1,3,2.40349599417334,0,,,,,,,,3,"Bloomington, Illinois, United States",US,USIL,IL113,40.4842,-88.9937,404579,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20260603020000,https://www.wglt.org/local-news/2026-06-02/you-dont-forget-your-friends-summit-of-hope-in-bloomington-gives-community-members-a-2nd-chance
1307175430,20260603,202606,2026,2026.4192,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,042,042,04,1,1.9,3,1,3,2.40349599417334,0,,,,,,,,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20260603020000,https://www.wglt.org/local-news/2026-06-02/you-dont-forget-your-friends-summit-of-hope-in-bloomington-gives-community-members-a-2nd-chance
1307175431,20260603,202606,2026,2026.4192,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,043,043,04,1,2.8,10,1,10,-1.62314749470713,0,,,,,,,,3,"Linn County, Iowa, United States",US,USIA,,42.0667,-91.6002,465245,3,"Linn County, Iowa, United States",US,USIA,,42.0667,-91.6002,465245,20260603020000,https://www.iowapublicradio.org/ipr-news/2026-06-02/palo-city-council-google-data-center-zoning-ordinance
1307175432,20260603,202606,2026,2026.4192,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,046,046,04,1,7.0,2,1,2,-0.30487804878049,0,,,,,,,,3,"Tom Green County, Texas, United States",US,USTX,,31.4002,-100.467,1384011,3,"Tom Green County, Texas, United States",US,USTX,,31.4002,-100.467,1384011,20260603020000,https://ktxs.com/news/local/tom-green-county-residents-push-for-better-protections-as-west-texas-data-centers-expand
1307175433,20260603,202606,2026,2026.4192,,,,,,,,,,,CVL,INDIGENOUS PEOPLE,,,,,,CVL,,,1,051,051,05,1,3.4,10,1,10,0.3875968992248,0,,,,,,,,4,"Red River, Alberta, Canada",CA,CA01,12536,58.4,-114.75,-568101,4,"Red River, Alberta, Canada",CA,CA01,12536,58.4,-114.75,-568101,20260603020000,https://www.castanetkamloops.net/news/Canada/617716/Indigenous-speakers-politicians-watching-audit-of-languages-office-closely
1307175434,20260603,202606,2026,2026.4192,,,,,,,,,,,CYP,CYPRUS,CYP,,,,,,,,1,042,042,04,1,1.9,10,1,10,-3.42801175318316,0,,,,,,,,1,Cyprus,CY,CY,,35,33,CY,1,Cyprus,CY,CY,,35,33,CY,20260603020000,https://cyprus-mail.com/2026/06/03/why-the-real-loser-in-the-recent-parliamentary-elections-in-cyprus-is-the-environment
1307175435,20260603,202606,2026,2026.4192,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,020,020,02,1,3.0,5,1,5,-1.0204081632653,0,,,,,,,,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20260603020000,https://tucson.com/news/local/education/college/article_28a83620-0720-4623-8069-39d68d3c5e3e.html
1307175436,20260603,202606,2026,2026.4192,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,042,042,04,1,1.9,10,1,10,2.76595744680851,0,,,,,,,,3,"Queen Creek, Arizona, United States",US,USAZ,,33.2487,-111.634,9868,3,"Queen Creek, Arizona, United States",US,USAZ,,33.2487,-111.634,9868,20260603020000,https://azbigmedia.com/lifestyle/cinnaholic-spices-up-queen-creek-with-anniversary-celebration/
1307175437,20260603,202606,2026,2026.4192,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,043,043,04,1,2.8,10,1,10,-2.41837968561064,0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20260603020000,https://www.perthnow.com.au/news/crime/he-was-screaming-tragic-details-following-deaths-of-two-young-children-accidentally-left-in-hot-cars-c-22364961
1307175438,20260603,202606,2026,2026.4192,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,043,043,04,1,2.8,10,1,10,2.40349599417334,0,,,,,,,,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20260603020000,https://www.wglt.org/local-news/2026-06-02/you-dont-forget-your-friends-summit-of-hope-in-bloomington-gives-community-members-a-2nd-chance
1307175439,20260603,202606,2026,2026.4192,,,,,,,,,,,ESP,TOLEDO,ESP,,,,,,,,1,036,036,03,1,4.0,10,1,10,5.78034682080925,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260603020000,"http://www.presspublications.com/stories/fundraiser-toledo-humane-society-bark-in-the-park-blueberry-fields,105073"
