GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1297425273,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,010,010,01,1,0.0,1,1,1,-3.5483870967742,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260403000000,https://thesource.com/2026/04/02/trump-fires-pam-bondi-as-attorney-general-amid-chaos-in-administration/
1297425274,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,IRN,TEHRAN,IRN,,,,,,,,0,012,012,01,1,-0.4,2,1,2,-5.46875,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260403000000,http://www.iraqsun.com/news/278961192/us-to-withdraw-from-iran-in-two-to-three-weeks-as-objectives-met-says-trump-ally-fred-fleitz
1297425275,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,IRN,TEHRAN,IRN,,,,,,,,0,012,012,01,1,-0.4,2,1,2,-5.46875,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260403000000,http://www.iraqsun.com/news/278961192/us-to-withdraw-from-iran-in-two-to-three-weeks-as-objectives-met-says-trump-ally-fred-fleitz
1297425276,20260403,202604,2026,2026.2548,USA,AMERICAN,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,020,020,02,1,3.0,10,1,10,-2.89592760180995,1,United States,US,US,,39.828175,-98.5795,US,1,Iran,IR,IR,,32,53,IR,1,United States,US,US,,39.828175,-98.5795,US,20260403000000,https://theconversation.com/irans-president-appeals-to-americans-but-does-his-office-still-hold-any-real-power-278705
1297425277,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,IRN,IRANIAN,IRN,,,,,,,,1,040,040,04,1,1.0,1,1,1,0.74626865671641,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,United States,US,US,,39.828175,-98.5795,US,20260403000000,https://www.wxxinews.org/show/connections/2026-04-02/iranian-americans-react-to-president-trumps-address
1297425278,20260403,202604,2026,2026.2548,USA,AMERICAN,USA,,,,,,,,IRN,IRANIAN,IRN,,,,,,,,1,040,040,04,1,1.0,7,1,7,0.74626865671641,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260403000000,https://www.wxxinews.org/show/connections/2026-04-02/iranian-americans-react-to-president-trumps-address
1297425279,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,042,042,04,1,1.9,5,1,5,-3.5483870967742,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,1,Iran,IR,IR,,32,53,IR,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260403000000,https://thesource.com/2026/04/02/trump-fires-pam-bondi-as-attorney-general-amid-chaos-in-administration/
1297425280,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,042,042,04,1,1.9,1,1,1,-3.5483870967742,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20260403000000,https://thesource.com/2026/04/02/trump-fires-pam-bondi-as-attorney-general-amid-chaos-in-administration/
1297425281,20260403,202604,2026,2026.2548,USA,WASHINGTON,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,0831,083,08,2,5.0,6,1,6,-1.21951219512195,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Iran,IR,IR,,32,53,IR,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260403000000,https://gazette.com/2026/04/02/hegseth-asks-the-armys-top-uniformed-officer-to-step-down-while-us-wages-war-against-iran/
1297425282,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,0831,083,08,2,5.0,2,1,2,-1.21951219512195,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260403000000,https://gazette.com/2026/04/02/hegseth-asks-the-armys-top-uniformed-officer-to-step-down-while-us-wages-war-against-iran/
1297425283,20260403,202604,2026,2026.2548,USA,WASHINGTON,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,0831,083,08,2,5.0,2,1,2,-1.21951219512195,1,Iran,IR,IR,,32,53,IR,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260403000000,https://gazette.com/2026/04/02/hegseth-asks-the-armys-top-uniformed-officer-to-step-down-while-us-wages-war-against-iran/
1297425284,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,0831,083,08,2,5.0,1,1,1,-1.21951219512195,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260403000000,https://gazette.com/2026/04/02/hegseth-asks-the-armys-top-uniformed-officer-to-step-down-while-us-wages-war-against-iran/
1297425285,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,110,110,11,3,-2.0,2,1,2,-4.65116279069767,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20260403000000,https://laist.com/news/hegseth-ousts-the-army-chief-of-staff-as-the-iran-war-rages-through-week-5
1297425286,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,0,110,110,11,3,-2.0,2,1,2,-4.65116279069767,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,20260403000000,https://laist.com/news/hegseth-ousts-the-army-chief-of-staff-as-the-iran-war-rages-through-week-5
1297425287,20260403,202604,2026,2026.2548,USA,AMERICAN,USA,,,,,,,,IRNUAF,IRAN,IRN,,,,,UAF,,,1,181,181,18,4,-9.0,2,2,2,-2.93663060278207,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,20260403000000,https://fox11online.com/news/nation-world/us-issues-security-alert-for-americans-in-iraq-days-after-journalist-abducted-shelly-kittleson-kataib-hezbollah-iran-war-revolutionary-guard-middle-east
1297425288,20260403,202604,2026,2026.2548,USA,AMERICAN,USA,,,,,,,,IRNUAF,IRAN,IRN,,,,,UAF,,,1,181,181,18,4,-9.0,2,2,2,-2.93663060278207,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,1,Iran,IR,IR,,32,53,IR,20260403000000,https://fox11online.com/news/nation-world/us-issues-security-alert-for-americans-in-iraq-days-after-journalist-abducted-shelly-kittleson-kataib-hezbollah-iran-war-revolutionary-guard-middle-east
1297425289,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,014,014,01,1,0.0,2,2,2,-2.93663060278207,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260403000000,https://fox11online.com/news/nation-world/us-issues-security-alert-for-americans-in-iraq-days-after-journalist-abducted-shelly-kittleson-kataib-hezbollah-iran-war-revolutionary-guard-middle-east
1297425290,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,014,014,01,1,0.0,2,2,2,-2.93663060278207,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,1,Iran,IR,IR,,32,53,IR,20260403000000,https://fox11online.com/news/nation-world/us-issues-security-alert-for-americans-in-iraq-days-after-journalist-abducted-shelly-kittleson-kataib-hezbollah-iran-war-revolutionary-guard-middle-east
1297425291,20260403,202604,2026,2026.2548,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,0,130,130,13,3,-4.4,8,2,8,-2.93663060278207,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,20260403000000,https://fox11online.com/news/nation-world/us-issues-security-alert-for-americans-in-iraq-days-after-journalist-abducted-shelly-kittleson-kataib-hezbollah-iran-war-revolutionary-guard-middle-east
1297425292,20260403,202604,2026,2026.2548,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,160,160,16,4,-4.0,12,2,12,-2.93663060278207,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,20260403000000,https://fox11online.com/news/nation-world/us-issues-security-alert-for-americans-in-iraq-days-after-journalist-abducted-shelly-kittleson-kataib-hezbollah-iran-war-revolutionary-guard-middle-east
1297425293,20260403,202604,2026,2026.2548,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,160,160,16,4,-4.0,4,2,4,-2.93663060278207,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Baghdad, Baghdad, Iraq",IZ,IZ07,36785,33.3386,44.3939,-3103581,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260403000000,https://fox11online.com/news/nation-world/us-issues-security-alert-for-americans-in-iraq-days-after-journalist-abducted-shelly-kittleson-kataib-hezbollah-iran-war-revolutionary-guard-middle-east
1297425294,20260403,202604,2026,2026.2548,USA,AMERICAN,USA,,,,,,,,IRQ,IRAQ,IRQ,,,,,,,,1,160,160,16,4,-4.0,4,2,4,-2.93663060278207,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260403000000,https://fox11online.com/news/nation-world/us-issues-security-alert-for-americans-in-iraq-days-after-journalist-abducted-shelly-kittleson-kataib-hezbollah-iran-war-revolutionary-guard-middle-east
1297425295,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,111,111,11,3,-2.0,2,1,2,-4.15472779369628,3,"Columbia University, New York, United States",US,USNY,NY061,40.809,-73.9613,947193,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260403000000,https://www.sandiegouniontribune.com/2026/04/02/mahmoud-khalil-emil-bove/
1297425296,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,111,111,11,3,-2.0,2,1,2,-4.15472779369628,3,"Columbia University, New York, United States",US,USNY,NY061,40.809,-73.9613,947193,3,"Columbia University, New York, United States",US,USNY,,40.809,-73.9613,947193,3,"Columbia University, New York, United States",US,USNY,,40.809,-73.9613,947193,20260403000000,https://www.sandiegouniontribune.com/2026/04/02/mahmoud-khalil-emil-bove/
1297425297,20260403,202604,2026,2026.2548,USA,INDIANAPOLIS,USA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,0,173,173,17,4,-5.0,4,1,4,-6.17848970251716,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260403000000,https://www.independent.co.uk/news/world/americas/wisconsin-mosque-president-salah-sarsour-detained-ice-b2951272.html
1297425298,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,JUD,ATTORNEY,,,,,,JUD,,,0,010,010,01,1,0.0,2,1,2,-7.6036866359447,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20260403000000,https://www.foxnews.com/media/don-lemon-compares-arrest-mugging-claims-attorney-friend-described-word-treatment
1297425299,20260403,202604,2026,2026.2548,USA,FLORIDA,USA,,,,,,,,JUD,JUDGE,,,,,,JUD,,,1,025,025,02,1,-0.3,3,1,3,-3.6745406824147,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260403000000,https://www.rawstory.com/james-fishback-2676658405/
1297425300,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,JUD,ATTORNEY,,,,,,JUD,,,0,030,030,03,1,4.0,4,1,4,-3.3955857385399,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,20260403000000,"http://www.chronline.com/stories/washington-sheriffs-warn-new-state-law-could-harm-public-safety-decrease-prosecution-rate,399570"
1297425301,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,JUD,ATTORNEY,,,,,,JUD,,,0,040,040,04,1,1.0,4,1,4,-3.3955857385399,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,20260403000000,"http://www.chronline.com/stories/washington-sheriffs-warn-new-state-law-could-harm-public-safety-decrease-prosecution-rate,399570"
1297425302,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,JUD,HIGH COURT,,,,,,JUD,,,0,042,042,04,1,1.9,4,1,4,-0.51194539249147,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20260403000000,https://www.blackenterprise.com/ketanji-brown-jackson-goes-viral-for-birthright-arguments/
1297425303,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,JUD,ATTORNEY,,,,,,JUD,,,1,042,042,04,1,1.9,2,1,2,-8.30324909747292,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20260403000000,https://www.foxnews.com/politics/dhs-releases-new-evidence-case-dem-staffer-accused-impersonating-ice-attorney
1297425304,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,JUD,ATTORNEY,,,,,,JUD,,,1,043,043,04,1,2.8,2,1,2,-8.30324909747292,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20260403000000,https://www.foxnews.com/politics/dhs-releases-new-evidence-case-dem-staffer-accused-impersonating-ice-attorney
1297425305,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,JUD,JUDGE,,,,,,JUD,,,0,090,090,09,2,-2.0,2,1,2,-1.65289256198347,3,"Delta County, Colorado, United States",US,USCO,CO029,38.85,-107.851,198130,3,"Delta County, Colorado, United States",US,USCO,,38.85,-107.851,198130,3,"Delta County, Colorado, United States",US,USCO,,38.85,-107.851,198130,20260403000000,https://gazette.com/2026/04/02/colorado-justices-accept-appeals-on-netflix-taxation-children-pursuing-neglect-cases/
1297425306,20260403,202604,2026,2026.2548,USA,WASHINGTON,USA,,,,,,,,JUD,COURT JUDGE,,,,,,JUD,,,1,110,110,11,3,-2.0,6,1,6,-3.47003154574132,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"City Of Fayetteville, Texas, United States",US,USTX,,29.9061,-96.6744,2410492,20260403000000,https://www.5newsonline.com/article/news/fayetteville-judge-dismisses-lawsuit-against-city-over-short-term-rental-ordinance/527-6ba66c0b-1b23-4e10-966d-1fa3dd98c024
1297425307,20260403,202604,2026,2026.2548,USA,WASHINGTON,USA,,,,,,,,JUD,COURT JUDGE,,,,,,JUD,,,1,110,110,11,3,-2.0,4,1,4,-3.47003154574132,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260403000000,https://www.5newsonline.com/article/news/fayetteville-judge-dismisses-lawsuit-against-city-over-short-term-rental-ordinance/527-6ba66c0b-1b23-4e10-966d-1fa3dd98c024
1297425308,20260403,202604,2026,2026.2548,USA,DALLAS,USA,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,1,112,112,11,3,-2.0,4,1,4,-6.9883527454243,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260403000000,https://www.standardspeaker.com/2026/04/02/gucci-mane-kidnapping-arrests/
1297425309,20260403,202604,2026,2026.2548,USA,DALLAS,USA,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,1,112,112,11,3,-2.0,3,1,3,-6.9883527454243,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20260403000000,https://www.standardspeaker.com/2026/04/02/gucci-mane-kidnapping-arrests/
1297425310,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,JUD,COUNSEL,,,,,,JUD,,,0,173,173,17,4,-5.0,2,1,2,-5.48523206751055,3,"Mesa County, Colorado, United States",US,USCO,CO077,39.0333,-108.467,198154,3,"Mesa County, Colorado, United States",US,USCO,,39.0333,-108.467,198154,3,"Mesa County, Colorado, United States",US,USCO,,39.0333,-108.467,198154,20260403000000,https://www.aljazeera.com/news/2026/4/2/us-court-orders-resentencing-for-colorado-clerk-involved-in-election-scheme
1297425311,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,JUD,ATTORNEY,,,,,,JUD,,,0,173,173,17,4,-5.0,2,1,2,-8.30324909747292,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20260403000000,https://www.foxnews.com/politics/dhs-releases-new-evidence-case-dem-staffer-accused-impersonating-ice-attorney
1297425312,20260403,202604,2026,2026.2548,USA,PHILADELPHIA,USA,,,,,,,,KHM,CAMBODIAN,KHM,,,,,,,,0,173,173,17,4,-5.0,8,1,8,-14.7435897435898,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,1,Cambodia,CB,CB,,13,105,CB,1,Cambodia,CB,CB,,13,105,CB,20260403000000,https://www.foxnews.com/us/federal-officials-highlight-arrests-migrants-convicted-arson-other-crimes-enforcement-continues
1297425313,20260403,202604,2026,2026.2548,USA,PHILADELPHIA,USA,,,,,,,,KHM,CAMBODIAN,KHM,,,,,,,,0,173,173,17,4,-5.0,2,1,2,-14.7435897435898,1,Cambodia,CB,CB,,13,105,CB,1,Cambodia,CB,CB,,13,105,CB,1,Cambodia,CB,CB,,13,105,CB,20260403000000,https://www.foxnews.com/us/federal-officials-highlight-arrests-migrants-convicted-arson-other-crimes-enforcement-continues
1297425314,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,LAB,EMPLOYEE,,,,,,LAB,,,0,013,013,01,1,0.4,2,1,2,-6.16438356164384,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,2,"Nebraska, United States",US,USNE,,41.1289,-98.2883,NE,20260403000000,https://www.ktiv.com/2026/04/02/former-nebraska-teacher-sentenced-prison-sexually-assaulting-student/
1297425315,20260403,202604,2026,2026.2548,USA,WYOMING,USA,,,,,,,,LAB,EMPLOYEE,,,,,,LAB,,,1,013,013,01,1,0.4,10,1,10,0.97087378640777,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,2,"Wyoming, United States",US,USWY,,42.7475,-107.209,WY,20260403000000,https://www.wyomingnewsnow.tv/news/wyoming-department-of-corrections-joins-in-on-program-tailored-to-outgoing-military-members/article_67660bb7-eeb7-4750-9055-eaefd5fac0e4.html
1297425316,20260403,202604,2026,2026.2548,USA,INDIANA,USA,,,,,,,,LAB,EMPLOYEE,,,,,,LAB,,,1,040,040,04,1,1.0,10,1,10,0.75187969924812,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20260403000000,https://www.wbiw.com/2026/04/02/north-lawrence-community-school-board-will-meet-on-april-16th/
1297425317,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,LAB,EMPLOYEE,,,,,,LAB,,,0,060,060,06,2,6.0,6,1,6,2.0066889632107,3,"Grand County, Colorado, United States",US,USCO,CO049,40.0667,-106.084,198140,3,"Grand County, Colorado, United States",US,USCO,,40.0667,-106.084,198140,3,"Grand County, Colorado, United States",US,USCO,,40.0667,-106.084,198140,20260403000000,https://www.summitdaily.com/news/colorado-state-forest-service-grants-wildfire-mitigation/
1297425318,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,LEG,CONGRESS,,,,,,LEG,,,0,012,012,01,1,-0.4,4,1,4,-2.43682310469314,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260403000000,https://hanfordsentinel.com/news/national/courts-likely-to-block-trump-s-effort-to-curtail-mail-in-voting/article_5d6973da-14ca-5df1-975b-04642516aceb.html
1297425319,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,LEG,LAWMAKER,,,,,,LEG,,,0,040,040,04,1,1.0,2,1,2,-2.12302667392487,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,2,"Colorado, United States",US,USCO,,39.0646,-105.327,CO,20260403000000,https://gazette.com/2026/04/02/colorado-lawmakers-propose-deep-cuts-to-close-1-2b-budget-gap/
1297425320,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,LEG,CONGRESS,,,,,,LEG,,,1,040,040,04,1,1.0,12,3,12,-5.4054054054054,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260403000000,https://www.koat.com/article/todd-blanche-attorney-general/70922192
1297425321,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,MED,WEBSITE,,,,,,MED,,,0,020,020,02,1,3.0,4,1,4,0.38572806171649,3,"Lebanon County, Pennsylvania, United States",US,USPA,PA075,40.5004,-76.625,1214034,2,"Delaware, United States",US,USDE,,39.3498,-75.5148,DE,3,"Lebanon County, Pennsylvania, United States",US,USPA,,40.5004,-76.625,1214034,20260403000000,https://www.northcentralpa.com/features/spotlight_pa/the-2026-primaries-likely-to-shape-the-pennsylvania-house-and-senate/article_320523fb-25d6-48bc-b8d4-865caa6da32f.html
1297425322,20260403,202604,2026,2026.2548,USA,UNITED STATES,USA,,,,,,,,MED,MEDIA,,,,,,MED,,,0,115,115,11,3,-2.0,2,1,2,-7.9646017699115,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20260403000000,https://www.indiewire.com/news/breaking-news/blake-lively-harassment-claim-justin-baldoni-thrown-out-1235187284/
1297425323,20260403,202604,2026,2026.2548,USA,FLORIDA,USA,,,,,,,,MED,MEDIA,,,,,,MED,,,1,130,130,13,3,-4.4,8,1,8,-2.91777188328912,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260403000000,https://www.foxnews.com/media/florida-meta-social-media-ban-underage-fines
1297425324,20260403,202604,2026,2026.2548,USA,FLORIDA,USA,,,,,,,,MED,MEDIA,,,,,,MED,,,1,130,130,13,3,-4.4,2,1,2,-2.91777188328912,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,1,Australia,AS,AS,,-25,135,AS,1,Australia,AS,AS,,-25,135,AS,20260403000000,https://www.foxnews.com/media/florida-meta-social-media-ban-underage-fines
