GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1313992316,20260717,202607,2026,2026.5397,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,036,036,03,1,4.0,4,1,4,-0.218818380743991,0,,,,,,,,4,"Derrinallum, Victoria, Australia",AS,AS07,5369,-37.9479,143.22,-1569588,4,"Derrinallum, Victoria, Australia",AS,AS07,5369,-37.9479,143.22,-1569588,20260717011500,https://www.dailymail.com/news/article-15981085/Alexandra-Lal-Mann-elephant-bridge-hotel.html
1313992317,20260717,202607,2026,2026.5397,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,040,040,04,1,1.0,4,1,4,-0.218818380743991,0,,,,,,,,4,"Derrinallum, Victoria, Australia",AS,AS07,5369,-37.9479,143.22,-1569588,4,"Derrinallum, Victoria, Australia",AS,AS07,5369,-37.9479,143.22,-1569588,20260717011500,https://www.dailymail.com/news/article-15981085/Alexandra-Lal-Mann-elephant-bridge-hotel.html
1313992318,20260717,202607,2026,2026.5397,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,4,1,4,-0.218818380743991,0,,,,,,,,4,"Derrinallum, Victoria, Australia",AS,AS07,5369,-37.9479,143.22,-1569588,4,"Derrinallum, Victoria, Australia",AS,AS07,5369,-37.9479,143.22,-1569588,20260717011500,https://www.dailymail.com/news/article-15981085/Alexandra-Lal-Mann-elephant-bridge-hotel.html
1313992319,20260717,202607,2026,2026.5397,,,,,,,,,,,AUS,MELBOURNE,AUS,,,,,,,,1,042,042,04,1,1.9,20,1,10,2.52293577981652,0,,,,,,,,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20260717011500,https://themusic.com.au/news/did-good-things-festival-just-drop-a-line-up-teaser/cubIZGdmaWg/17-07-26
1313992320,20260717,202607,2026,2026.5397,,,,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,051,051,05,1,3.4,4,1,4,-0.218818380743991,0,,,,,,,,4,"Derrinallum, Victoria, Australia",AS,AS07,5369,-37.9479,143.22,-1569588,4,"Derrinallum, Victoria, Australia",AS,AS07,5369,-37.9479,143.22,-1569588,20260717011500,https://www.dailymail.com/news/article-15981085/Alexandra-Lal-Mann-elephant-bridge-hotel.html
1313992321,20260717,202607,2026,2026.5397,,,,,,,,,,,AUS,VICTORIA,AUS,,,,,,,,1,190,190,19,4,-10.0,5,1,5,-0.218818380743991,0,,,,,,,,4,"Derrinallum, Victoria, Australia",AS,AS07,5369,-37.9479,143.22,-1569588,4,"Derrinallum, Victoria, Australia",AS,AS07,5369,-37.9479,143.22,-1569588,20260717011500,https://www.dailymail.com/news/article-15981085/Alexandra-Lal-Mann-elephant-bridge-hotel.html
1313992322,20260717,202607,2026,2026.5397,,,,,,,,,,,AUSELI,PAUL KEATING,AUS,,,,,ELI,,,0,042,042,04,1,1.9,2,1,2,-3.45423143350604,0,,,,,,,,4,"Armidale, New South Wales, Australia",AS,AS02,5096,-30.5083,151.671,-1556250,4,"Armidale, New South Wales, Australia",AS,AS02,5096,-30.5083,151.671,-1556250,20260717011500,https://www.armidaleexpress.com.au/story/9312365/why-angus-taylors-cack-handed-performance-alienates-voters/
1313992323,20260717,202607,2026,2026.5397,,,,,,,,,,,AUSELI,PAUL KEATING,AUS,,,,,ELI,,,0,042,042,04,1,1.9,62,7,62,-3.40566144145929,0,,,,,,,,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20260717011500,https://www.thecourier.com.au/story/9312365/why-angus-taylors-cack-handed-performance-alienates-voters/
1313992324,20260717,202607,2026,2026.5397,,,,,,,,,,,AUSELI,PAUL KEATING,AUS,,,,,ELI,,,0,042,042,04,1,1.9,2,1,2,-3.45125107851596,0,,,,,,,,4,"Crookwell, New South Wales, Australia",AS,AS02,154641,-34.4593,149.471,-1568133,4,"Crookwell, New South Wales, Australia",AS,AS02,154641,-34.4593,149.471,-1568133,20260717011500,https://www.crookwellgazette.com.au/story/9312365/why-angus-taylors-cack-handed-performance-alienates-voters/
1313992325,20260717,202607,2026,2026.5397,,,,,,,,,,,AUSELI,PAUL KEATING,AUS,,,,,ELI,,,0,042,042,04,1,1.9,2,1,2,-3.44827586206897,0,,,,,,,,4,"Inverell, New South Wales, Australia",AS,AS02,5096,-29.774,151.112,-1579546,4,"Inverell, New South Wales, Australia",AS,AS02,5096,-29.774,151.112,-1579546,20260717011500,https://www.inverelltimes.com.au/story/9312365/why-angus-taylors-cack-handed-performance-alienates-voters/
1313992326,20260717,202607,2026,2026.5397,,,,,,,,,,,AUSELI,PAUL KEATING,AUS,,,,,ELI,,,0,042,042,04,1,1.9,2,1,2,-3.44827586206897,0,,,,,,,,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,20260717011500,https://www.camdencourier.com.au/story/9312365/why-angus-taylors-cack-handed-performance-alienates-voters/
1313992327,20260717,202607,2026,2026.5397,,,,,,,,,,,BUS,AIRLINE,,,,,,BUS,,,1,020,020,02,1,3.0,5,1,5,1.86246418338109,0,,,,,,,,1,Philippines,RP,RP,,13,122,RP,1,Philippines,RP,RP,,13,122,RP,20260717011500,https://www.caribjournal.com/2026/07/16/starlink-frontier-airlines/
1313992328,20260717,202607,2026,2026.5397,,,,,,,,,,,BUS,CORPORATION,,,,,,BUS,,,1,031,031,03,1,5.2,5,1,5,-3.29218106995885,0,,,,,,,,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,20260717011500,https://wcyb.com/news/local/us-forest-service-announces-full-virginia-creeper-trail-to-reopen-on-march-31-2027
1313992329,20260717,202607,2026,2026.5397,,,,,,,,,,,BUS,CORPORATION,,,,,,BUS,,,0,031,031,03,1,5.2,10,1,10,1.30226182316655,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260717011500,https://www.willistonherald.com/news/local/williston-city-commission-gains-3-commissioners
1313992330,20260717,202607,2026,2026.5397,,,,,,,,,,,BUS,HOLDING COMPANY,,,,,,BUS,,,1,040,040,04,1,1.0,12,1,12,-0.1577287066246,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20260717011500,https://economictimes.indiatimes.com/news/company/corporate-trends/tata-sp-group-explore-share-swap-to-unlock-tata-sons-stake-amid-valuation-divide/articleshow/132447787.cms
1313992331,20260717,202607,2026,2026.5397,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,040,040,04,1,1.0,5,1,5,9.66057441253264,0,,,,,,,,1,Ethiopia,ET,ET,,8,38,ET,1,Ethiopia,ET,ET,,8,38,ET,20260717011500,https://www.thefastmode.com/technology-solutions/49659-ethio-telecom-inspur-explore-strategic-partnership-for-ethiopia-digital-infrastructure
1313992332,20260717,202607,2026,2026.5397,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,111,111,11,3,-2.0,10,1,10,-0.20242914979757,0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20260717011500,https://www.canyon-news.com/saving-on-energy-costs/
1313992333,20260717,202607,2026,2026.5397,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,013,013,01,1,0.4,1,1,1,-1.05485232067511,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,1,Canada,CA,CA,,60,-96,CA,20260717011500,https://www.thecarillon.com/local/2026/07/16/copp-chapter-prepares-to-open
1313992334,20260717,202607,2026,2026.5397,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,020,020,02,1,3.0,8,1,8,-4.76787954830615,0,,,,,,,,4,"Green Lake, Saskatchewan, Canada",CA,CA11,154724,54.2667,-107.783,-565606,4,"Green Lake, Saskatchewan, Canada",CA,CA11,154724,54.2667,-107.783,-565606,20260717011500,https://www.castanetkamloops.net/news/BC/624952/Nervous-times-in-Pemberton-B-C-as-residents-watch-fire-fight-from-their-backyards
1313992335,20260717,202607,2026,2026.5397,,,,,,,,,,,CAN,VANCOUVER,CAN,,,,,,,,1,020,020,02,1,3.0,12,1,10,-2.77777777777778,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260717011500,https://globalnews.ca/news/11969430/metro-vancouver-cao-jerry-dobrovolny-could-be-on-way-out/
1313992336,20260717,202607,2026,2026.5397,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,042,042,04,1,1.9,2,1,2,-2.0997375328084,0,,,,,,,,3,"Grant Park, Illinois, United States",US,USIL,,41.2411,-87.6461,409293,1,Canada,CA,CA,,60,-96,CA,20260717011500,https://chicago.suntimes.com/news/2026/07/16/photos-chicago-poor-air-quality-alert
1313992337,20260717,202607,2026,2026.5397,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,042,042,04,1,1.9,4,1,4,-2.0997375328084,0,,,,,,,,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20260717011500,https://chicago.suntimes.com/news/2026/07/16/photos-chicago-poor-air-quality-alert
1313992338,20260717,202607,2026,2026.5397,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,042,042,04,1,1.9,4,1,4,-2.0997375328084,0,,,,,,,,1,Canada,CA,CA,,60,-96,CA,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20260717011500,https://chicago.suntimes.com/news/2026/07/16/photos-chicago-poor-air-quality-alert
1313992339,20260717,202607,2026,2026.5397,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,112,112,11,3,-2.0,4,1,4,-12.7049180327869,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260717011500,https://globalnews.ca/news/11969376/more-details-vancouver-stranger-assault-suspect/
1313992340,20260717,202607,2026,2026.5397,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,1243,124,12,3,-4.0,4,1,4,-12.7049180327869,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260717011500,https://globalnews.ca/news/11969376/more-details-vancouver-stranger-assault-suspect/
1313992341,20260717,202607,2026,2026.5397,,,,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,180,180,18,4,-9.0,4,1,4,-12.7049180327869,0,,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20260717011500,https://globalnews.ca/news/11969376/more-details-vancouver-stranger-assault-suspect/
1313992342,20260717,202607,2026,2026.5397,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,062,062,06,2,7.4,10,1,10,0.1573564122738,0,,,,,,,,1,China,CH,CH,,35,105,CH,1,China,CH,CH,,35,105,CH,20260717011500,https://carbuzz.com/japanese-automakers-collaboration-common-parts/
1313992343,20260717,202607,2026,2026.5397,,,,,,,,,,,CHR,CHRISTIAN,,,,CHR,,,,,1,042,042,04,1,1.9,10,1,10,2.12765957446808,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260717011500,https://www.ktbs.com/community/whats-happening/christian-service-to-host-summer-fundraiser-dinner-saturday/article_f9b829a4-bd24-4d2e-b2ca-b733138fa5a2.html
1313992344,20260717,202607,2026,2026.5397,,,,,,,,,,,CHRPRO332,CHRISTIAN CHURCH,,,,CHR,PRO,,,,1,036,036,03,1,4.0,1,1,1,8.78048780487805,0,,,,,,,,3,"Avoca, Tennessee, United States",US,USTN,TN163,36.5318,-82.2462,1327481,3,"Avoca, Tennessee, United States",US,USTN,TN163,36.5318,-82.2462,1327481,20260717011500,https://wcyb.com/news/local/summer-concert-series-continues-with-night-of-christian-music-in-bristol
1313992345,20260717,202607,2026,2026.5397,,,,,,,,,,,COP,PRISON,,,,,,COP,,,0,173,173,17,4,-5.0,6,1,6,-15.8914728682171,0,,,,,,,,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,20260717011500,https://www.kalb.com/2026/07/16/alexandria-man-sentenced-50-years-2023-shooting-pineville/
1313992346,20260717,202607,2026,2026.5397,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,190,190,19,4,-10.0,10,1,10,-15.8914728682171,0,,,,,,,,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,4,"Alexandria, Al Iskandariyah, Egypt",EG,EG06,61590,31.1981,29.9192,-290263,20260717011500,https://www.kalb.com/2026/07/16/alexandria-man-sentenced-50-years-2023-shooting-pineville/
1313992347,20260717,202607,2026,2026.5397,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,0,020,020,02,1,3.0,1,1,1,-0.1031991744066,0,,,,,,,,3,"Linn County, Iowa, United States",US,USIA,,42.0667,-91.6002,465245,3,"Linn County, Iowa, United States",US,USIA,,42.0667,-91.6002,465245,20260717011500,https://cbs2iowa.com/news/local/supervisors-clash-over-returning-to-5-seat-linn-county-board-after-moratorium-vote
1313992348,20260717,202607,2026,2026.5397,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,0,036,036,03,1,4.0,4,1,4,0.40376850605652,0,,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260717011500,https://www.willistonherald.com/opinion/columns/port-us-house-candidate-trygve-hammers-fundraising-has-cratered-compared-to-his-2024-campaign
1313992349,20260717,202607,2026,2026.5397,,,,,,,,,,,CVL,NEIGHBORHOOD,,,,,,CVL,,,0,036,036,03,1,4.0,10,1,10,1.62432319866723,0,,,,,,,,3,"Carson City, Nevada, United States",US,USNV,,39.1638,-119.767,863976,3,"Carson City, Nevada, United States",US,USNV,,39.1638,-119.767,863976,20260717011500,https://www.carsonnow.org/07/16/2026/supervisors-vote-to-disband-carson-city-cultural-commission-citing-lack-of-community-engagement
1313992350,20260717,202607,2026,2026.5397,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,0,036,036,03,1,4.0,6,1,6,0.40376850605652,0,,,,,,,,2,"North Dakota, United States",US,USND,,47.5362,-99.793,ND,2,"North Dakota, United States",US,USND,,47.5362,-99.793,ND,20260717011500,https://www.willistonherald.com/opinion/columns/port-us-house-candidate-trygve-hammers-fundraising-has-cratered-compared-to-his-2024-campaign
1313992351,20260717,202607,2026,2026.5397,,,,,,,,,,,CVL,VOTER,,,,,,CVL,,,1,036,036,03,1,4.0,5,1,5,-0.63593004769475,0,,,,,,,,1,Russia,RS,RS,,60,100,RS,1,Russia,RS,RS,,60,100,RS,20260717011500,https://www.thestranger.com/news/the-seattle-city-council-didnt-totally-screw-up-mayor-katie-wilsons-biggest-ever-seattle-transit-measure-to-expand-bus-service-in-the-city/
1313992352,20260717,202607,2026,2026.5397,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,1,040,040,04,1,1.0,5,1,5,3.16901408450704,0,,,,,,,,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20260717011500,https://www.wcpo.com/news/northern-kentucky/i-have-been-able-to-breathe-how-northern-kentuckys-first-free-health-clinic-is-impacting-patients
1313992353,20260717,202607,2026,2026.5397,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,0,060,060,06,2,6.0,2,1,2,-0.1031991744066,0,,,,,,,,3,"Linn County, Iowa, United States",US,USIA,,42.0667,-91.6002,465245,3,"Linn County, Iowa, United States",US,USIA,,42.0667,-91.6002,465245,20260717011500,https://cbs2iowa.com/news/local/supervisors-clash-over-returning-to-5-seat-linn-county-board-after-moratorium-vote
1313992354,20260717,202607,2026,2026.5397,,,,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,100,100,10,3,-5.0,6,1,6,1.62432319866723,0,,,,,,,,3,"Carson City, Nevada, United States",US,USNV,,39.1638,-119.767,863976,3,"Carson City, Nevada, United States",US,USNV,,39.1638,-119.767,863976,20260717011500,https://www.carsonnow.org/07/16/2026/supervisors-vote-to-disband-carson-city-cultural-commission-citing-lack-of-community-engagement
1313992355,20260717,202607,2026,2026.5397,,,,,,,,,,,CVLBUS,COMMUNITY,,,,,,CVL,BUS,,1,040,040,04,1,1.0,10,1,10,4.73372781065089,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260717011500,https://www.kswo.com/2026/07/16/cameron-university-holds-summer-camp-teach-youth-about-finance/
1313992356,20260717,202607,2026,2026.5397,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,043,043,04,1,2.8,4,1,4,1.81956027293405,0,,,,,,,,4,"Armidale, New South Wales, Australia",AS,AS02,5096,-30.5083,151.671,-1556250,4,"Armidale, New South Wales, Australia",AS,AS02,5096,-30.5083,151.671,-1556250,20260717011500,https://www.armidaleexpress.com.au/story/9312370/millie-the-therapy-dog-calming-millthorpe-students-everyday/
1313992357,20260717,202607,2026,2026.5397,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,043,043,04,1,2.8,4,1,4,1.81818181818182,0,,,,,,,,4,"Crookwell, New South Wales, Australia",AS,AS02,154641,-34.4593,149.471,-1568133,4,"Crookwell, New South Wales, Australia",AS,AS02,154641,-34.4593,149.471,-1568133,20260717011500,https://www.crookwellgazette.com.au/story/9312370/millie-the-therapy-dog-calming-millthorpe-students-everyday/
1313992358,20260717,202607,2026,2026.5397,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,043,043,04,1,2.8,4,1,4,1.81680545041636,0,,,,,,,,4,"Inverell, New South Wales, Australia",AS,AS02,5096,-29.774,151.112,-1579546,4,"Inverell, New South Wales, Australia",AS,AS02,5096,-29.774,151.112,-1579546,20260717011500,https://www.inverelltimes.com.au/story/9312370/millie-the-therapy-dog-calming-millthorpe-students-everyday/
1313992359,20260717,202607,2026,2026.5397,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,043,043,04,1,2.8,4,1,4,1.81680545041636,0,,,,,,,,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,4,"Camden Haven, New South Wales, Australia",AS,AS02,5096,-31.6448,152.795,-1583170,20260717011500,https://www.camdencourier.com.au/story/9312370/millie-the-therapy-dog-calming-millthorpe-students-everyday/
1313992360,20260717,202607,2026,2026.5397,,,,,,,,,,,ELI,ACTOR,,,,,,ELI,,,1,040,040,04,1,1.0,10,1,10,4.47093889716841,0,,,,,,,,1,India,IN,IN,,20,77,IN,1,India,IN,IN,,20,77,IN,20260717011500,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/ranveer-came-up-to-me-saying-im-so-sorry-dhamaal-4-actress-anjali-anand-recalls-ranveer-singhs-sweet-apology-on-rocky-aur-rani-kii-prem-kahaani-set/articleshow/132450250.cms
1313992361,20260717,202607,2026,2026.5397,,,,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,057,057,05,1,8.0,3,1,3,0.90307043949428,0,,,,,,,,1,France,FR,FR,,46,2,FR,1,France,FR,FR,,46,2,FR,20260717011500,https://www.carsonnow.org/07/16/2026/carson-city-supervisors-approve-designs-for-new-dog-park-flood-mitigation-in-proposed-lompa-ranch-development
1313992362,20260717,202607,2026,2026.5397,,,,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,057,057,05,1,8.0,2,1,2,3.27868852459016,0,,,,,,,,4,"Kamloops, British Columbia, Canada",CA,CA02,12566,50.6667,-120.333,-566975,1,United Kingdom,UK,UK,,54,-4,UK,20260717011500,https://www.stcatharinesstandard.ca/news/canada/bc-simpcw-first-nation-sign-consent-deal-for-proposed-copper-mine-near-kamloops/article_0a0c6d55-9ffc-512d-a37e-552fa1613c90.html
