GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1305536469,20250523,202505,2025,2025.3918,MED,WEBSITE,,,,,,MED,,,USA,UNITED STATES,USA,,,,,,,,1,111,111,11,3,-2.0,4,1,4,-8.68824531516184,3,"Islamic Center, California, United States",US,USCA,CA077,37.9766,-121.218,1827678,3,"Islamic Center, California, United States",US,USCA,,37.9766,-121.218,1827678,3,"Islamic Center, California, United States",US,USCA,,37.9766,-121.218,1827678,20260523040000,https://timesofsandiego.com/crime/2026/05/22/reichert-profile-mosque-shooting-suspect-dei-iw-features-deleted-article/
1305536470,20260423,202604,2026,2026.3096,COP,POLICE OFFICER,,,,,,COP,,,FJI,FIJI,FJI,,,,,,,,1,112,112,11,3,-2.0,2,1,2,-10.1449275362319,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,20260523040000,https://fijisun.com.fj:443/news/courts-and-law/bail-hearing-set-for-tabau
1305536471,20260423,202604,2026,2026.3096,COP,POLICE OFFICER,,,,,,COP,,,FJI,FIJI,FJI,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-10.1449275362319,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,4,"Suva, Central, Fiji",FJ,FJ01,40197,-18.1333,178.417,-1195133,20260523040000,https://fijisun.com.fj:443/news/courts-and-law/bail-hearing-set-for-tabau
1305536472,20260516,202605,2026,2026.3726,AUS,AUSTRALIA,AUS,,,,,,,,IND,NEW DELHI,IND,,,,,,,,1,043,043,04,1,2.8,1,1,1,0.29585798816568,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,1,Australia,AS,AS,,-25,135,AS,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260523040000,https://www.wgauradio.com/news/world/rubio-arrives-india/YZQO542AXY4WZDDT6GAMZQCP6I/
1305536473,20260516,202605,2026,2026.3726,GOV,SECRETARY OF STATE,,,,,,GOV,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,1,1,1,0.29585798816568,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260523040000,https://www.wgauradio.com/news/world/rubio-arrives-india/YZQO542AXY4WZDDT6GAMZQCP6I/
1305536474,20260516,202605,2026,2026.3726,GOV,SECRETARY OF STATE,,,,,,GOV,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,1,1,1,0.29585798816568,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,1,Australia,AS,AS,,-25,135,AS,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260523040000,https://www.wgauradio.com/news/world/rubio-arrives-india/YZQO542AXY4WZDDT6GAMZQCP6I/
1305536475,20260516,202605,2026,2026.3726,IND,NEW DELHI,IND,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,2,1,2,0.29585798816568,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,1,Australia,AS,AS,,-25,135,AS,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260523040000,https://www.wgauradio.com/news/world/rubio-arrives-india/YZQO542AXY4WZDDT6GAMZQCP6I/
1305536476,20260516,202605,2026,2026.3726,IND,NEW DELHI,IND,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,042,042,04,1,1.9,1,1,1,0.29585798816568,1,Australia,AS,AS,,-25,135,AS,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260523040000,https://www.wgauradio.com/news/world/rubio-arrives-india/YZQO542AXY4WZDDT6GAMZQCP6I/
1305536477,20260516,202605,2026,2026.3726,IND,NEW DELHI,IND,,,,,,,,JPN,JAPAN,JPN,,,,,,,,1,042,042,04,1,1.9,1,1,1,0.29585798816568,1,Australia,AS,AS,,-25,135,AS,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260523040000,https://www.wgauradio.com/news/world/rubio-arrives-india/YZQO542AXY4WZDDT6GAMZQCP6I/
1305536478,20260516,202605,2026,2026.3726,JPN,JAPAN,JPN,,,,,,,,IND,NEW DELHI,IND,,,,,,,,1,043,043,04,1,2.8,1,1,1,0.29585798816568,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,1,Australia,AS,AS,,-25,135,AS,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20260523040000,https://www.wgauradio.com/news/world/rubio-arrives-india/YZQO542AXY4WZDDT6GAMZQCP6I/
1305536479,20260516,202605,2026,2026.3726,div,MALDIVIAN,,,div,,,,,,,,,,,,,,,,1,073,073,07,2,7.4,2,1,2,-1.25448028673835,4,"Vaavu Atoll, North Central Province, Maldives",MV,MV53,18585,3.46667,73.4667,-1307061,0,,,,,,,,4,"Vaavu Atoll, North Central Province, Maldives",MV,MV53,18585,3.46667,73.4667,-1307061,20260523040000,https://www.yahoo.com/news/world/articles/bodies-italian-divers-did-not-175416178.html
1305536480,20260516,202605,2026,2026.3726,div,MALDIVIAN,,,div,,,,,,,,,,,,,,,,1,073,073,07,2,7.4,8,1,8,-1.25448028673835,1,Finland,FI,FI,,64,26,FI,0,,,,,,,,1,Finland,FI,FI,,64,26,FI,20260523040000,https://www.yahoo.com/news/world/articles/bodies-italian-divers-did-not-175416178.html
1305536481,20260516,202605,2026,2026.3726,div,MALDIVIAN,,,div,,,,,,,,,,,,,,,,1,090,090,09,2,-2.0,10,1,10,-1.25448028673835,1,Finland,FI,FI,,64,26,FI,0,,,,,,,,1,Finland,FI,FI,,64,26,FI,20260523040000,https://www.yahoo.com/news/world/articles/bodies-italian-divers-did-not-175416178.html
1305536482,20260523,202605,2026,2026.3918,,,,,,,,,,,BUS,BANK,,,,,,BUS,,,0,020,020,02,1,3.0,10,1,10,-0.925925925925924,0,,,,,,,,3,"Livingston County, Kentucky, United States",US,USKY,,37.2167,-88.3334,516916,3,"Livingston County, Kentucky, United States",US,USKY,,37.2167,-88.3334,516916,20260523040000,https://www.wpsdlocal6.com/news/peadd-could-see-senior-meals-shortfalls-due-to-lack-of-funding/article_83d465b3-0bda-4246-879d-f3646db383bc.html
1305536483,20260523,202605,2026,2026.3918,,,,,,,,,,,BUS,BANK,,,,,,BUS,,,1,042,042,04,1,1.9,10,1,10,-1.66666666666666,0,,,,,,,,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,20260523040000,https://www.el-balad.com/17013163
1305536484,20260523,202605,2026,2026.3918,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,190,190,19,4,-10.0,6,1,6,-6.80272108843537,0,,,,,,,,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,2,"Arizona, United States",US,USAZ,,33.7712,-111.388,AZ,20260523040000,https://www.kjct8.com/2026/05/22/mother-indicted-death-toddler-found-plastic-box-flagstaff-hotel/
1305536485,20260523,202605,2026,2026.3918,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,090,090,09,2,-2.0,20,1,20,0.72202166064982,0,,,,,,,,1,Ghana,GH,GH,,8,-2,GH,1,Ghana,GH,GH,,8,-2,GH,20260523040000,http://businessghana.com/site/news/general/348944/Amend-Education-Act-to-reposition-NaSIA
1305536486,20260523,202605,2026,2026.3918,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,100,100,10,3,-5.0,20,1,20,0.72202166064982,0,,,,,,,,1,Ghana,GH,GH,,8,-2,GH,1,Ghana,GH,GH,,8,-2,GH,20260523040000,http://businessghana.com/site/news/general/348944/Amend-Education-Act-to-reposition-NaSIA
1305536487,20260523,202605,2026,2026.3918,,,,,,,,,,,FJI,FIJI,FJI,,,,,,,,0,042,042,04,1,1.9,4,1,4,0.96930533117932,0,,,,,,,,4,"Labasa, Northern, Fiji",FJ,FJ03,40202,-16.4167,179.383,-1188456,4,"Labasa, Northern, Fiji",FJ,FJ03,40202,-16.4167,179.383,-1188456,20260523040000,https://fijisun.com.fj:443/news/nation/villagers-willing-to-relocate-tabuya
1305536488,20260523,202605,2026,2026.3918,,,,,,,,,,,FJI,FIJI,FJI,,,,,,,,1,042,042,04,1,1.9,8,1,8,-1.9047619047619,0,,,,,,,,4,"Lautoka, Western, Fiji",FJ,FJ05,40204,-17.6167,177.467,-1188543,4,"Lautoka, Western, Fiji",FJ,FJ05,40204,-17.6167,177.467,-1188543,20260523040000,https://fijisun.com.fj:443/news/nation/minibus-taxi-drivers-call-for-fare-adjustments
1305536489,20260523,202605,2026,2026.3918,,,,,,,,,,,GHA,GHANA,GHA,,,,,,,,1,036,036,03,1,4.0,10,1,10,1.33037694013303,0,,,,,,,,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,20260523040000,http://www.businessghana.com/site/news/business/348945/Ghana-to-host-World-Cocoa-Foundation-Partnership-meeting-in-2027
1305536490,20260523,202605,2026,2026.3918,,,,,,,,,,,GHA,GHANA,GHA,,,,,,,,1,042,042,04,1,1.9,10,1,10,1.33037694013303,0,,,,,,,,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,4,"Accra, Greater Accra, Ghana",GH,GH01,190655,5.55,-0.216667,-2067935,20260523040000,http://www.businessghana.com/site/news/business/348945/Ghana-to-host-World-Cocoa-Foundation-Partnership-meeting-in-2027
1305536491,20260523,202605,2026,2026.3918,,,,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,-2.42587601078167,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,United States,US,US,,39.828175,-98.5795,US,20260523040000,https://www.ibtimes.co.uk/fox-news-interview-navy-seal-mask-robert-harward-1798455
1305536492,20260523,202605,2026,2026.3918,,,,,,,,,,,GOV,FIREFIGHTER,,,,,,GOV,,,1,073,073,07,2,7.4,10,1,10,-2.01005025125628,0,,,,,,,,3,"Mount Laurel, Pennsylvania, United States",US,USPA,,40.9345,-75.9935,1181733,3,"Mount Laurel, Pennsylvania, United States",US,USPA,,40.9345,-75.9935,1181733,20260523040000,https://www.nbcphiladelphia.com/news/local/fire-new-jersey-mount-laurel-collapse-brothers-escape-burlington-county/4406380/
1305536493,20260523,202605,2026,2026.3918,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,042,042,04,1,1.9,16,2,16,-2.95747871257966,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260523040000,https://www.bbc.com/news/articles/c87qrwyyrn2o
1305536494,20260523,202605,2026,2026.3918,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,042,042,04,1,1.9,2,1,2,-2.8169014084507,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,1,Iran,IR,IR,,32,53,IR,20260523040000,https://www.bbc.com/news/articles/c87qrwyyrn2o
1305536495,20260523,202605,2026,2026.3918,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,042,042,04,1,1.9,2,1,2,-2.8169014084507,0,,,,,,,,1,Russia,RS,RS,,60,100,RS,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260523040000,https://www.bbc.com/news/articles/c87qrwyyrn2o
1305536496,20260523,202605,2026,2026.3918,,,,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,050,050,05,1,3.5,8,1,8,-3.04182509505703,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20260523040000,https://www.bbc.co.uk/news/articles/c87qrwyyrn2o
1305536497,20260523,202605,2026,2026.3918,,,,,,,,,,,IRNGOV,IRAN,IRN,,,,,GOV,,,1,040,040,04,1,1.0,2,1,2,-2.42587601078167,0,,,,,,,,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260523040000,https://www.ibtimes.co.uk/fox-news-interview-navy-seal-mask-robert-harward-1798455
1305536498,20260523,202605,2026,2026.3918,,,,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,0,030,030,03,1,4.0,1,1,1,-3.82081686429513,0,,,,,,,,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,1,Canada,CA,CA,,60,-96,CA,20260523040000,https://billingsgazette.com/news/local/crime-courts/article_5ec875a4-4819-4d27-a245-e510f5e83b5a.html
1305536499,20260523,202605,2026,2026.3918,,,,,,,,,,,JUD,PROSECUTOR,,,,,,JUD,,,0,030,030,03,1,4.0,4,1,4,-3.82081686429513,0,,,,,,,,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20260523040000,https://billingsgazette.com/news/local/crime-courts/article_5ec875a4-4819-4d27-a245-e510f5e83b5a.html
1305536500,20260523,202605,2026,2026.3918,,,,,,,,,,,JUD,COUNSELOR,,,,,,JUD,,,1,046,046,04,1,7.0,10,1,10,4.49438202247191,0,,,,,,,,0,,,,,,,,0,,,,,,,,20260523040000,https://qctimes.com/news/community/article_32ad97dc-3faf-5da8-99f6-ebbf938b3fee.html
1305536501,20260523,202605,2026,2026.3918,,,,,,,,,,,LAB,WORKER,,,,,,LAB,,,1,014,014,01,1,0.0,3,1,3,-1.29659643435981,0,,,,,,,,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20260523040000,https://www.govtech.com/education/higher-ed/university-of-california-it-staff-unionize-amid-ai-fears
1305536502,20260523,202605,2026,2026.3918,,,,,,,,,,,LEG,PARLIAMENT,,,,,,LEG,,,0,042,042,04,1,1.9,10,1,10,-0.93603744149766,0,,,,,,,,1,Ghana,GH,GH,,8,-2,GH,1,Ghana,GH,GH,,8,-2,GH,20260523040000,http://www.businessghana.com/site/news/politics/348892/Security-agencies-need-no-permission-to-arrest-MPs-%E2%80%94-Bagbin
1305536503,20260523,202605,2026,2026.3918,,,,,,,,,,,LEG,SENATE,,,,,,LEG,,,1,043,043,04,1,2.8,10,1,10,-0.26420079260238,0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260523040000,https://www.cbs8.com/article/news/politics/a-bipartisan-california-gas-bill-could-give-drivers-a-cheaper-fuel-option/103-e7973000-a140-409c-9cf4-749c2c68b042
1305536504,20260523,202605,2026,2026.3918,,,,,,,,,,,MNCUSA,NVIDIA,USA,,,,,MNC,,,1,060,060,06,2,6.0,10,1,10,-1.52671755725191,0,,,,,,,,1,Israel,IS,IS,,31.5,34.75,IS,1,Israel,IS,IS,,31.5,34.75,IS,20260523040000,https://cyprus-mail.com/2026/05/23/nvidia-and-amd-focus-on-artificial-intelligence-sparks-computing-supply-concerns
1305536505,20260523,202605,2026,2026.3918,,,,,,,,,,,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,1,020,020,02,1,3.0,10,1,10,-1.1764705882353,0,,,,,,,,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,2,"Montana, United States",US,USMT,,46.9048,-110.326,MT,20260523040000,https://ksenam.com/ixp/1104/p/montana-hardest-word-spell/
1305536506,20260523,202605,2026,2026.3918,,,,,,,,,,,MOS,ISLAMIC,,,,MOS,,,,,0,042,042,04,1,1.9,1,1,1,-5.67484662576687,0,,,,,,,,3,"Islamic Center, California, United States",US,USCA,,37.9766,-121.218,1827678,3,"Islamic Center, California, United States",US,USCA,,37.9766,-121.218,1827678,20260523040000,https://www.sandiegouniontribune.com/2026/05/22/san-diego-police-release-timeline-of-events-from-day-of-mosque-shooting/
1305536507,20260523,202605,2026,2026.3918,,,,,,,,,,,NZL,CHRISTCHURCH,NZL,,,,,,,,0,1123,112,11,3,-2.0,2,1,2,-7.0383275261324,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20260523040000,https://www.cbs8.com/article/news/local/san-diego-mosque-timeline-islamic-center/509-117500aa-4b62-4334-8b9d-b65557843271
1305536508,20260523,202605,2026,2026.3918,,,,,,,,,,,NZL,CHRISTCHURCH,NZL,,,,,,,,0,1123,112,11,3,-2.0,8,1,8,-7.0383275261324,0,,,,,,,,1,New Zealand,NZ,NZ,,-42,174,NZ,1,New Zealand,NZ,NZ,,-42,174,NZ,20260523040000,https://www.cbs8.com/article/news/local/san-diego-mosque-timeline-islamic-center/509-117500aa-4b62-4334-8b9d-b65557843271
1305536509,20260523,202605,2026,2026.3918,,,,,,,,,,,PSE,PALESTINE,PSE,,,,,,,,1,042,042,04,1,1.9,8,1,4,-1.7921146953405,0,,,,,,,,3,"Lake Palestine, Texas, United States",US,USTX,,32.0579,-95.4311,1343455,3,"Lake Palestine, Texas, United States",US,USTX,,32.0579,-95.4311,1343455,20260523040000,https://www.cbs19.tv/article/news/local/memorial-day-weekend-crowds-return-to-lake-palestine-resort-two-years-after-tornado/501-a6e307e3-e904-4998-a8e2-22d4cb6e485a
1305536510,20260523,202605,2026,2026.3918,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,010,010,01,1,0.0,4,1,4,0.398406374501996,0,,,,,,,,3,"Kirksville, Missouri, United States",US,USMO,MO001,40.1948,-92.5833,735678,3,"Kirksville, Missouri, United States",US,USMO,MO001,40.1948,-92.5833,735678,20260523040000,https://www.ktvo.com/news/local/kirksville-woman-hopes-her-new-business-brings-faith-back-to-community/article_34a6494a-b38f-4c78-b7c9-2a9da43d43c6.html
1305536511,20260523,202605,2026,2026.3918,,,,,,,,,,,USA,SAN DIEGO,USA,,,,,,,,1,020,020,02,1,3.0,2,1,2,-6.27450980392157,0,,,,,,,,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,3,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20260523040000,https://www.cbs8.com/article/news/local/san-diego-police-officer-charged-5-counts-child-sex-abuse/509-047095b8-de19-4bfc-ad72-0e7b629931fb
1305536512,20260523,202605,2026,2026.3918,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,2,1,2,-3.82081686429513,0,,,,,,,,3,"Yellowstone County, Montana, United States",US,USMT,,45.9166,-108.301,1719558,3,"Yellowstone County, Montana, United States",US,USMT,,45.9166,-108.301,1719558,20260523040000,https://billingsgazette.com/news/local/crime-courts/article_5ec875a4-4819-4d27-a245-e510f5e83b5a.html
1305536513,20260523,202605,2026,2026.3918,,,,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,036,036,03,1,4.0,1,1,1,-0.65645514223195,0,,,,,,,,3,"Mount Lemmon, Arizona, United States",US,USAZ,,32.4431,-110.788,30943,3,"Mount Lemmon, Arizona, United States",US,USAZ,,32.4431,-110.788,30943,20260523040000,https://www.kold.com/2026/05/23/officials-warn-increased-fire-risk-mount-lemmon-ahead-memorial-day-weekend/
