GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1313456190,20250714,202507,2025,2025.5315,GOV,MINIST OF STATE,,,,,,GOV,,,,,,,,,,,,,0,040,040,04,1,1.0,7,1,7,-3.24141267537494,5,"Meath, Meath, Ireland",EI,EI21,18299,53.6667,-6.66667,-1504473,0,,,,,,,,5,"Meath, Meath, Ireland",EI,EI21,18299,53.6667,-6.66667,-1504473,20260714001500,https://www.thejournal.ie/investigates-nitrous-oxide-discarded-canister-collection-7084853-Jul2026/
1313456191,20250714,202507,2025,2025.5315,GOV,MINIST OF STATE,,,,,,GOV,,,IRL,IRELAND,IRL,,,,,,,,0,040,040,04,1,1.0,2,1,2,-3.24141267537494,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,5,"Meath, Meath, Ireland",EI,EI21,18299,53.6667,-6.66667,-1504473,4,"Dublin, Dublin, Ireland",EI,EI07,18288,53.3331,-6.24889,-1502554,20260714001500,https://www.thejournal.ie/investigates-nitrous-oxide-discarded-canister-collection-7084853-Jul2026/
1313456192,20250714,202507,2025,2025.5315,GOV,MINIST OF STATE,,,,,,GOV,,,IRL,IRELAND,IRL,,,,,,,,0,040,040,04,1,1.0,1,1,1,-3.24141267537494,5,"Meath, Meath, Ireland",EI,EI21,18299,53.6667,-6.66667,-1504473,5,"Meath, Meath, Ireland",EI,EI21,18299,53.6667,-6.66667,-1504473,5,"Meath, Meath, Ireland",EI,EI21,18299,53.6667,-6.66667,-1504473,20260714001500,https://www.thejournal.ie/investigates-nitrous-oxide-discarded-canister-collection-7084853-Jul2026/
1313456193,20260614,202606,2026,2026.4493,GOV,ENERGY SECRETARY,,,,,,GOV,,,MIL,MILITARY,,,,,,MIL,,,0,042,042,04,1,1.9,3,1,3,-2.08799403430276,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,2,"California, United States",US,USCA,,36.17,-119.746,CA,20260714001500,https://www.seattletimes.com/nation-world/nation/california-blocked-an-oil-pipeline-in-santa-barbara-trump-forced-it-open/
1313456194,20260614,202606,2026,2026.4493,GOV,ENERGY SECRETARY,,,,,,GOV,,,MIL,MILITARY,,,,,,MIL,,,0,042,042,04,1,1.9,3,1,3,-2.08799403430276,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,2,"Washington, United States",US,USWA,,47.3917,-121.571,WA,20260714001500,https://www.seattletimes.com/nation-world/nation/california-blocked-an-oil-pipeline-in-santa-barbara-trump-forced-it-open/
1313456195,20260614,202606,2026,2026.4493,IRN,IRAN,IRN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,112,112,11,3,-2.0,12,2,12,-5.24934383202099,1,Iran,IR,IR,,32,53,IR,1,United States,US,US,,39.828175,-98.5795,US,1,Iran,IR,IR,,32,53,IR,20260714001500,https://news.prairiepublic.org/news-from-npr/2026-07-13/the-u-s-strikes-iran-after-trump-announces-a-renewed-blockade-and-tolls-in-hormuz
1313456196,20260614,202606,2026,2026.4493,IRN,IRAN,IRN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,112,112,11,3,-2.0,4,2,4,-5.24934383202099,1,Oman,MU,MU,,21,57,MU,1,Iran,IR,IR,,32,53,IR,1,Iran,IR,IR,,32,53,IR,20260714001500,https://news.prairiepublic.org/news-from-npr/2026-07-13/the-u-s-strikes-iran-after-trump-announces-a-renewed-blockade-and-tolls-in-hormuz
1313456197,20260614,202606,2026,2026.4493,IRN,IRAN,IRN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,112,112,11,3,-2.0,4,2,4,-5.24934383202099,1,Oman,MU,MU,,21,57,MU,1,Iran,IR,IR,,32,53,IR,1,Oman,MU,MU,,21,57,MU,20260714001500,https://news.prairiepublic.org/news-from-npr/2026-07-13/the-u-s-strikes-iran-after-trump-announces-a-renewed-blockade-and-tolls-in-hormuz
1313456198,20260614,202606,2026,2026.4493,JUD,JUDGE,,,,,,JUD,,,GOV,ADMINISTRATION,,,,,,GOV,,,0,163,163,16,4,-8.0,2,1,2,-9.17782026768643,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20260714001500,https://www.ibtimes.co.uk/us-campaign-dismantle-international-criminal-court-1808463
1313456199,20260614,202606,2026,2026.4493,JUD,JUDGE,,,,,,JUD,,,GOV,ADMINISTRATION,,,,,,GOV,,,0,163,163,16,4,-8.0,2,1,2,-9.17782026768643,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20260714001500,https://www.ibtimes.co.uk/us-campaign-dismantle-international-criminal-court-1808463
